typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,netWgt,primaryValue
C,A,2022,52,2022,Namibia,Export,World,121190,1066873.14,4155281.202
C,A,2022,52,2022,Nepal,Export,World,121190,6788377.431,13891909.64
C,A,2022,52,2022,Netherlands,Export,World,121190,7208366.641,55901316.09
C,A,2022,52,2022,New Zealand,Export,World,121190,111820.48,3251567.412
C,A,2022,52,2022,Nicaragua,Export,World,121190,618925.96,216076.83
C,A,2022,52,2022,Niger,Export,World,121190,17000,5062.842
C,A,2022,52,2022,Nigeria,Export,World,121190,14623704.83,9881498.757
C,A,2022,52,2022,Norway,Export,World,121190,32298,404227.447
C,A,2022,52,2022,Pakistan,Export,World,121190,11552602,12377754.32
C,A,2022,52,2022,Papua New Guinea,Export,World,121190,196988,793699.15
C,A,2022,52,2022,Paraguay,Export,World,121190,1297808,2542616.79
C,A,2022,52,2022,Peru,Export,World,121190,9551062.768,25765040.06
C,A,2022,52,2022,Philippines,Export,World,121190,15413.222,101238
C,A,2022,52,2022,Poland,Export,World,121190,19195586.72,114583510
C,A,2022,52,2022,Portugal,Export,World,121190,1057618.427,24517190.8
C,A,2022,52,2022,Romania,Export,World,121190,323000.782,9479666
C,A,2022,52,2022,Rwanda,Export,World,121190,118425.3,139548.48
C,A,2022,52,2022,Saint Vincent and the Grenadines,Export,World,121190,19.66,62.893
C,A,2022,52,2022,Saudi Arabia,Export,World,121190,422578,7230983.819
C,A,2022,52,2022,Senegal,Export,World,121190,107895,389601.818
C,A,2022,52,2022,Serbia,Export,World,121190,2087106.936,8918869
C,A,2022,52,2022,India,Export,World,121190,105456942.3,438585950.9
C,A,2022,52,2022,Singapore,Export,World,121190,857289.063,47804159.97
C,A,2022,52,2022,Slovakia,Export,World,121190,899161.105,2044140.091
C,A,2022,52,2022,Viet Nam,Export,World,121190,12131590.46,79683403.9
C,A,2022,52,2022,Slovenia,Export,World,121190,87193.649,4594917.244
C,A,2022,52,2022,South Africa,Export,World,121190,2186541.545,12559063.09
C,A,2022,52,2022,Zimbabwe,Export,World,121190,342615.4,1363820.24
C,A,2022,52,2022,Spain,Export,World,121190,18681398.77,98631380.62
C,A,2022,52,2022,Eswatini,Export,World,121190,10016.5,3828.68
C,A,2022,52,2022,Sweden,Export,World,121190,227902.26,6277281.061
C,A,2022,52,2022,Switzerland,Export,World,121190,240128.5,16141449.07
C,A,2022,52,2022,Tajikistan,Export,World,121190,31069,6437
C,A,2022,52,2022,Thailand,Export,World,121190,11026157.38,14090265.54
C,A,2022,52,2022,Togo,Export,World,121190,319179,46122.488
C,A,2022,52,2022,Tonga,Export,World,121190,2732161.4,45767942.65
C,A,2022,52,2022,Trinidad and Tobago,Export,World,121190,668,3163.025
C,A,2022,52,2022,United Arab Emirates,Export,World,121190,6533080.766,38121487.46
C,A,2022,52,2022,Tunisia,Export,World,121190,4317522,4342342.876
C,A,2022,52,2022,Türkiye,Export,World,121190,9851474,32004949
C,A,2022,52,2022,Uganda,Export,World,121190,20755,85695.68
C,A,2022,52,2022,Ukraine,Export,World,121190,7080861.09,24384095.68
C,A,2022,52,2022,North Macedonia,Export,World,121190,657851,5830830.96
C,A,2022,52,2022,Egypt,Export,World,121190,29293977.55,192410373
C,A,2022,52,2022,United Kingdom,Export,World,121190,799562.447,9318973.235
C,A,2022,52,2022,United Rep. of Tanzania,Export,World,121190,2180611.66,2735477.73
C,A,2022,52,2022,USA,Export,World,121190,15183970,126240012
C,A,2022,52,2022,Burkina Faso,Export,World,121190,111680,334438.545
C,A,2022,52,2022,Uruguay,Export,World,121190,47769.252,961099
C,A,2022,52,2022,Uzbekistan,Export,World,121190,9851316.45,9083757.96
C,A,2022,52,2022,Samoa,Export,World,121190,84244.1,132099.724
C,A,2022,52,2022,Zambia,Export,World,121190,43690,98466.978
C,A,2023,52,2023,Albania,Export,World,121190,10160106.4,42730913.93
C,A,2023,52,2023,Angola,Export,World,121190,20568.552,44115.728
C,A,2023,52,2023,Azerbaijan,Export,World,121190,6342338,2339270.81
C,A,2023,52,2023,Argentina,Export,World,121190,419553.68,937567.49
C,A,2023,52,2023,Australia,Export,World,121190,2269957.29,30643720.95
C,A,2023,52,2023,Austria,Export,World,121190,7142739.351,50327698.74
C,A,2023,52,2023,Bahamas,Export,World,121190,2696.604,33953
C,A,2023,52,2023,Bahrain,Export,World,121190,432426.313,3324713.899
C,A,2023,52,2023,Armenia,Export,World,121190,761214.58,2036793.67
C,A,2023,52,2023,Barbados,Export,World,121190,63,2978
C,A,2023,52,2023,Belgium,Export,World,121190,6640335.01,11296894.81
C,A,2023,52,2023,Bhutan,Export,World,121190,,621067.99
C,A,2023,52,2023,Bolivia (Plurinational State of),Export,World,121190,775417.13,2781319.36
C,A,2023,52,2023,Bosnia Herzegovina,Export,World,121190,527429.43,4664970.284
C,A,2023,52,2023,Botswana,Export,World,121190,22727.62,124302.881
C,A,2023,52,2023,Brazil,Export,World,121190,1321040.642,12300853
C,A,2023,52,2023,Belize,Export,World,121190,50.99,281.775
C,A,2023,52,2023,Brunei Darussalam,Export,World,121190,75,49.141
C,A,2023,52,2023,Bulgaria,Export,World,121190,5231033.627,26155266.74
C,A,2023,52,2023,Myanmar,Export,World,121190,22160974.4,22912888.87
C,A,2023,52,2023,Burundi,Export,World,121190,301.345,2038.725
C,A,2023,52,2023,Cambodia,Export,World,121190,15893.36,27613.44
C,A,2023,52,2023,Cameroon,Export,World,121190,339881.5,212516.142
C,A,2023,52,2023,Canada,Export,World,121190,3358067.057,184117847.4
C,A,2023,52,2023,Cabo Verde,Export,World,121190,1,6.277
C,A,2023,52,2023,Sri Lanka,Export,World,121190,1655420.21,14018381.9
C,A,2023,52,2023,Chile,Export,World,121190,,30092514.64
C,A,2023,52,2023,China,Export,World,121190,137730014.7,888043638
C,A,2023,52,2023,Colombia,Export,World,121190,,42921565.97
C,A,2023,52,2023,Dem. Rep. of the Congo,Export,World,121190,5805082,9844168.537
C,A,2023,52,2023,Costa Rica,Export,World,121190,104221.242,2243259.12
C,A,2023,52,2023,Croatia,Export,World,121190,5553945.255,31697003
C,A,2023,52,2023,Cyprus,Export,World,121190,66,474.677
C,A,2023,52,2023,Czechia,Export,World,121190,4710732.136,51841276
C,A,2023,52,2023,Benin,Export,World,121190,86190,243284.935
C,A,2023,52,2023,Denmark,Export,World,121190,551305,20331664.13
C,A,2023,52,2023,Dominica,Export,World,121190,11,101.481
C,A,2023,52,2023,Dominican Rep.,Export,World,121190,970678.467,1141574.616
C,A,2023,52,2023,Ecuador,Export,World,121190,,2586779.2
C,A,2023,52,2023,El Salvador,Export,World,121190,675636.65,553573
C,A,2023,52,2023,Ethiopia,Export,World,121190,848346.25,4349240.885
C,A,2023,52,2023,Estonia,Export,World,121190,169138.45,5378572.14
C,A,2023,52,2023,Fiji,Export,World,121190,512683.87,17081011.77
C,A,2023,52,2023,Finland,Export,World,121190,9991.864,189399.337
C,A,2023,52,2023,France,Export,World,121190,6469552.394,67282867.61
C,A,2023,52,2023,Djibouti,Export,World,121190,25223,42755.775
C,A,2023,52,2023,Gabon,Export,World,121190,23,47428.49
C,A,2023,52,2023,Georgia,Export,World,121190,1127195.55,3955802.619
C,A,2023,52,2023,State of Palestine,Export,World,121190,390154.497,2675187.307
C,A,2023,52,2023,Germany,Export,World,121190,23489684,241399599.8
C,A,2023,52,2023,Ghana,Export,World,121190,214339.329,260819.538
C,A,2023,52,2023,Greece,Export,World,121190,1501141,8980599.788
C,A,2023,52,2023,Grenada,Export,World,121190,2,17.407
C,A,2023,52,2023,Guatemala,Export,World,121190,2488382,7605747
C,A,2023,52,2023,Guyana,Export,World,121190,10060.36,36035.603
C,A,2023,52,2023,Honduras,Export,World,121190,14016.08,262457.09
C,A,2023,52,2023,"China, Hong Kong SAR",Export,World,121190,6488900.871,41435732.34
C,A,2023,52,2023,Hungary,Export,World,121190,2105002.717,5186997
C,A,2023,52,2023,Iceland,Export,World,121190,536.988,2026.982
C,A,2023,52,2023,Indonesia,Export,World,121190,17072938.47,50023246.54
C,A,2023,52,2023,Ireland,Export,World,121190,51970,762448.999
C,A,2023,52,2023,Israel,Export,World,121190,149288.632,1010000
C,A,2023,52,2023,Italy,Export,World,121190,6177792,62466334.92
C,A,2023,52,2023,Côte d'Ivoire,Export,World,121190,298938,2250906.785
C,A,2023,52,2023,Jamaica,Export,World,121190,316767.65,1345900.65
C,A,2023,52,2023,Japan,Export,World,121190,61607,1723196.041
C,A,2023,52,2023,Kazakhstan,Export,World,121190,23476581.98,3356285.05
C,A,2023,52,2023,Jordan,Export,World,121190,60799.936,467460.9
C,A,2023,52,2023,Kenya,Export,World,121190,15163615.93,46738071.63
C,A,2023,52,2023,Rep. of Korea,Export,World,121190,362577.504,18902496
C,A,2023,52,2023,Kuwait,Export,World,121190,14732.219,116922.507
C,A,2023,52,2023,Kyrgyzstan,Export,World,121190,318861,1038768
C,A,2023,52,2023,Lao People's Dem. Rep.,Export,World,121190,5187714.63,3660493.07
C,A,2023,52,2023,Lebanon,Export,World,121190,158332.505,1217341
C,A,2023,52,2023,Lesotho,Export,World,121190,922843.8,3382726.515
C,A,2023,52,2023,Latvia,Export,World,121190,2138890.866,13830341.48
C,A,2023,52,2023,Lithuania,Export,World,121190,168887.876,2467008
C,A,2023,52,2023,Luxembourg,Export,World,121190,38306.289,13387428.6
C,A,2023,52,2023,"China, Macao SAR",Export,World,121190,805,784469.386
C,A,2023,52,2023,Madagascar,Export,World,121190,1586005.36,8945670.263
C,A,2023,52,2023,Malawi,Export,World,121190,35542.77,161488.43
C,A,2023,52,2023,Malaysia,Export,World,121190,4135874.97,10034888.01
C,A,2023,52,2023,Mali,Export,World,121190,1,2.292
C,A,2023,52,2023,Malta,Export,World,121190,3,82.176
C,A,2023,52,2023,Mauritius,Export,World,121190,3052,39363.388
C,A,2023,52,2023,Mexico,Export,World,121190,12028906.24,81380579
C,A,2023,52,2023,"Other Asia, nes",Export,World,121190,406944.199,2558092.276
C,A,2023,52,2023,Mongolia,Export,World,121190,73283.5,336658.996
C,A,2023,52,2023,Rep. of Moldova,Export,World,121190,100766,610421
C,A,2023,52,2023,Montenegro,Export,World,121190,153595.98,566167.374
C,A,2023,52,2023,Morocco,Export,World,121190,22911589.48,59736276.55
C,A,2023,52,2023,Mozambique,Export,World,121190,40650,215000
C,A,2023,52,2023,Oman,Export,World,121190,9649.446,74189.857
C,A,2023,52,2023,Namibia,Export,World,121190,1145990.14,3886898.239
C,A,2023,52,2023,Netherlands,Export,World,121190,4632037.044,47320891.82
C,A,2023,52,2023,New Zealand,Export,World,121190,51002.075,2507446.792
C,A,2023,52,2023,Nicaragua,Export,World,121190,1240260.68,639071.41
C,A,2023,52,2023,Niger,Export,World,121190,55795,11981.03
C,A,2023,52,2023,Nigeria,Export,World,121190,29400364.49,6821091.631
C,A,2023,52,2023,Norway,Export,World,121190,27777,382402.896
C,A,2023,52,2023,Pakistan,Export,World,121190,13832122,13187666.6
C,A,2023,52,2023,Papua New Guinea,Export,World,121190,57898.67,282274.994
C,A,2023,52,2023,Paraguay,Export,World,121190,2289902.2,4604812.08
C,A,2023,52,2023,Peru,Export,World,121190,10475163.11,24797930.14
C,A,2023,52,2023,Philippines,Export,World,121190,46655.801,315646
C,A,2023,52,2023,Poland,Export,World,121190,18520066,107153540
C,A,2023,52,2023,Portugal,Export,World,121190,525517.296,32759565.17
C,A,2023,52,2023,Romania,Export,World,121190,336878.487,9972047.47
C,A,2023,52,2023,Saint Vincent and the Grenadines,Export,World,121190,428.27,6697.771
C,A,2023,52,2023,Sao Tome and Principe,Export,World,121190,7500,4859.621
C,A,2023,52,2023,Saudi Arabia,Export,World,121190,1697864.949,11486766.11
C,A,2023,52,2023,Senegal,Export,World,121190,96079,422743.143
C,A,2023,52,2023,Serbia,Export,World,121190,1561566.796,8207802
C,A,2023,52,2023,India,Export,World,121190,99778056.02,450468761.3
C,A,2023,52,2023,Singapore,Export,World,121190,436152.196,46574732.81
C,A,2023,52,2023,Slovakia,Export,World,121190,303845.097,1224782.16
C,A,2023,52,2023,Viet Nam,Export,World,121190,11555993.23,78181124.78
C,A,2023,52,2023,Slovenia,Export,World,121190,119611.43,6981499.976
C,A,2023,52,2023,South Africa,Export,World,121190,2128467.87,13266200.8
C,A,2023,52,2023,Zimbabwe,Export,World,121190,202601.76,803619.11
C,A,2023,52,2023,Spain,Export,World,121190,17846508.95,113003310.1
C,A,2023,52,2023,Eswatini,Export,World,121190,5751.8,2485.77
C,A,2023,52,2023,Sweden,Export,World,121190,294203.664,7074915.702
C,A,2023,52,2023,Switzerland,Export,World,121190,257608.187,37947832.15
C,A,2023,52,2023,Tajikistan,Export,World,121190,29967,6458
C,A,2023,52,2023,Thailand,Export,World,121190,10519253.91,13956741.66
C,A,2023,52,2023,Togo,Export,World,121190,377238,65433.405
C,A,2023,52,2023,Tonga,Export,World,121190,49500.972,334894.765
C,A,2023,52,2023,Trinidad and Tobago,Export,World,121190,2683.308,8771.363
C,A,2023,52,2023,United Arab Emirates,Export,World,121190,5944979.05,28804758.7
C,A,2023,52,2023,Tunisia,Export,World,121190,5834954,5255147.539
C,A,2023,52,2023,Türkiye,Export,World,121190,8070214,30980357
C,A,2023,52,2023,Uganda,Export,World,121190,29246.5,77248.3
C,A,2023,52,2023,Ukraine,Export,World,121190,5597330.94,20653236.04
C,A,2023,52,2023,North Macedonia,Export,World,121190,611722,11390253.83
C,A,2023,52,2023,Egypt,Export,World,121190,28029872.4,189633803.7
C,A,2023,52,2023,United Kingdom,Export,World,121190,885152.497,11062422.04
C,A,2023,52,2023,United Rep. of Tanzania,Export,World,121190,1891182.98,3952448.93
C,A,2023,52,2023,USA,Export,World,121190,14767594,127644646
C,A,2023,52,2023,Burkina Faso,Export,World,121190,568600,1370136.747
C,A,2023,52,2023,Uruguay,Export,World,121190,37812.563,1076483
C,A,2023,52,2023,Uzbekistan,Export,World,121190,11542590,9626674.93
C,A,2023,52,2023,Samoa,Export,World,121190,94478,128323.308
C,A,2023,52,2023,Zambia,Export,World,121190,84189,213080.064
C,A,2024,52,2024,Albania,Export,World,121190,11757544.6,50701998.45
C,A,2024,52,2024,Angola,Export,World,121190,1207.54,7630.17
C,A,2024,52,2024,Azerbaijan,Export,World,121190,6526026.27,3426940.52
C,A,2024,52,2024,Argentina,Export,World,121190,124222.53,337260.77
C,A,2024,52,2024,Australia,Export,World,121190,2450184.868,33508228.19
C,A,2024,52,2024,Austria,Export,World,121190,4577297.639,42325232.33
C,A,2024,52,2024,Armenia,Export,World,121190,682884.63,1842367.98
C,A,2024,52,2024,Barbados,Export,World,121190,680,1207.5
C,A,2024,52,2024,Belgium,Export,World,121190,,15026346.93
C,A,2024,52,2024,Bolivia (Plurinational State of),Export,World,121190,574185.97,1765036.35
C,A,2024,52,2024,Bosnia Herzegovina,Export,World,121190,496324.08,4852085.344
C,A,2024,52,2024,Brazil,Export,World,121190,1609045.68,19003585
C,A,2024,52,2024,Belize,Export,World,121190,98.22,653.67
C,A,2024,52,2024,Brunei Darussalam,Export,World,121190,3.6,1080.038
C,A,2024,52,2024,Bulgaria,Export,World,121190,4841427.602,24475447.34
C,A,2024,52,2024,Myanmar,Export,World,121190,33740122,29941992.44
C,A,2024,52,2024,Cambodia,Export,World,121190,174424.91,872576.67
C,A,2024,52,2024,Canada,Export,World,121190,5799597.024,278085591.9
C,A,2024,52,2024,Sri Lanka,Export,World,121190,1875107.109,16422854.86
C,A,2024,52,2024,Chile,Export,World,121190,3753209.245,15848783.55
C,A,2024,52,2024,China,Export,World,121190,134933830.1,886523351
C,A,2024,52,2024,Colombia,Export,World,121190,12307307.99,50106988.27
C,A,2024,52,2024,Costa Rica,Export,World,121190,132228.41,2569419.37
C,A,2024,52,2024,Croatia,Export,World,121190,6948182.938,34636501
C,A,2024,52,2024,Cyprus,Export,World,121190,866,7734.691
C,A,2024,52,2024,Czechia,Export,World,121190,4278473.002,57698195
C,A,2024,52,2024,Benin,Export,World,121190,26213528,1202139.299
C,A,2024,52,2024,Denmark,Export,World,121190,644100,30195649.18
C,A,2024,52,2024,Dominican Rep.,Export,World,121190,1023027.482,1204327.759
C,A,2024,52,2024,Ecuador,Export,World,121190,323322.47,2766975.103
C,A,2024,52,2024,El Salvador,Export,World,121190,611533.19,520485.88
C,A,2024,52,2024,Estonia,Export,World,121190,80621.025,2690066.67
C,A,2024,52,2024,Fiji,Export,World,121190,744085.09,23696319.55
C,A,2024,52,2024,Finland,Export,World,121190,23188.259,304296.613
C,A,2024,52,2024,France,Export,World,121190,9298319.771,77800191.29
C,A,2024,52,2024,Georgia,Export,World,121190,1216515.3,3576740.976
C,A,2024,52,2024,Germany,Export,World,121190,25513670.43,266812022
C,A,2024,52,2024,Greece,Export,World,121190,1605789,9700891.157
C,A,2024,52,2024,Grenada,Export,World,121190,290,1802.07
C,A,2024,52,2024,Guatemala,Export,World,121190,,2378651
C,A,2024,52,2024,Guyana,Export,World,121190,18897.42,113195.529
C,A,2024,52,2024,Honduras,Export,World,121190,8336.74,246617.36
C,A,2024,52,2024,"China, Hong Kong SAR",Export,World,121190,2674359.895,34046689.08
C,A,2024,52,2024,Hungary,Export,World,121190,3342921.95,5545717
C,A,2024,52,2024,Iceland,Export,World,121190,818.961,3359.942
C,A,2024,52,2024,Indonesia,Export,World,121190,20574245.7,50980614
C,A,2024,52,2024,Ireland,Export,World,121190,131055,2872145.258
C,A,2024,52,2024,Israel,Export,World,121190,1210365.336,8524000
C,A,2024,52,2024,Italy,Export,World,121190,8527946,59179897.95
C,A,2024,52,2024,Côte d'Ivoire,Export,World,121190,152722,1399257.867
C,A,2024,52,2024,Japan,Export,World,121190,50400.575,1557407.346
C,A,2024,52,2024,Kazakhstan,Export,World,121190,9646112.5,2308215.14
C,A,2024,52,2024,Rep. of Korea,Export,World,121190,381974.443,19206515
C,A,2024,52,2024,Kyrgyzstan,Export,World,121190,156275,905475
C,A,2024,52,2024,Lebanon,Export,World,121190,148176.605,1043534
C,A,2024,52,2024,Lesotho,Export,World,121190,1446678.06,4707997.281
C,A,2024,52,2024,Latvia,Export,World,121190,2251563.143,13283696.56
C,A,2024,52,2024,Lithuania,Export,World,121190,270895.889,2890672
C,A,2024,52,2024,Luxembourg,Export,World,121190,25625.92,7287172.405
C,A,2024,52,2024,"China, Macao SAR",Export,World,121190,385,187290.559
C,A,2024,52,2024,Malawi,Export,World,121190,60795.4,25389.987
C,A,2024,52,2024,Malaysia,Export,World,121190,3370286.17,7889808.57
C,A,2024,52,2024,Malta,Export,World,121190,51,2281.658
C,A,2024,52,2024,Mauritius,Export,World,121190,33474,332824.51
C,A,2024,52,2024,Mexico,Export,World,121190,,83926028
C,A,2024,52,2024,"Other Asia, nes",Export,World,121190,402185.135,2741196.421
C,A,2024,52,2024,Rep. of Moldova,Export,World,121190,150402,949392
C,A,2024,52,2024,Montenegro,Export,World,121190,242706.25,697723.399
C,A,2024,52,2024,Mozambique,Export,World,121190,46582,322286.9
C,A,2024,52,2024,Namibia,Export,World,121190,817847.6,4453632.136
C,A,2024,52,2024,Netherlands,Export,World,121190,7225963.39,51861758.6
C,A,2024,52,2024,New Zealand,Export,World,121190,85540.221,3050446.961
C,A,2024,52,2024,Nicaragua,Export,World,121190,572816.9,665671.8
C,A,2024,52,2024,Niger,Export,World,121190,55800,17019.713
C,A,2024,52,2024,Nigeria,Export,World,121190,7311490,3549258.513
C,A,2024,52,2024,Norway,Export,World,121190,9761,135945.522
C,A,2024,52,2024,Pakistan,Export,World,121190,10771028,11301251.44
C,A,2024,52,2024,Panama,Export,World,121190,672,2009
C,A,2024,52,2024,Paraguay,Export,World,121190,2092858.75,4110656.86
C,A,2024,52,2024,Peru,Export,World,121190,10920136.72,30153576.3
C,A,2024,52,2024,Philippines,Export,World,121190,261891.57,532671
C,A,2024,52,2024,Poland,Export,World,121190,18167919.51,108861455
C,A,2024,52,2024,Portugal,Export,World,121190,250533.213,53889810.57
C,A,2024,52,2024,Romania,Export,World,121190,324100.391,6885840.86
C,A,2024,52,2024,Saudi Arabia,Export,World,121190,659499,11803236.51
C,A,2024,52,2024,Senegal,Export,World,121190,64851,357242.244
C,A,2024,52,2024,Serbia,Export,World,121190,1795667.724,9452605
C,A,2024,52,2024,India,Export,World,121190,121388090.3,535131764
C,A,2024,52,2024,Singapore,Export,World,121190,601711.869,40485775.67
C,A,2024,52,2024,Slovakia,Export,World,121190,443775,8026863.137
C,A,2024,52,2024,Slovenia,Export,World,121190,63652.851,4372715.061
C,A,2024,52,2024,South Africa,Export,World,121190,,59522395.2
C,A,2024,52,2024,Zimbabwe,Export,World,121190,156432.2,568071.035
C,A,2024,52,2024,Spain,Export,World,121190,17757525.54,109299330.8
C,A,2024,52,2024,Sweden,Export,World,121190,268737.63,6842778.261
C,A,2024,52,2024,Switzerland,Export,World,121190,252512.095,43130770.91
C,A,2024,52,2024,Thailand,Export,World,121190,10635815.94,18389044.22
C,A,2024,52,2024,Togo,Export,World,121190,865728,173341.47
C,A,2024,52,2024,Trinidad and Tobago,Export,World,121190,779,3165.72
C,A,2024,52,2024,Türkiye,Export,World,121190,8726710,35452456
C,A,2024,52,2024,Uganda,Export,World,121190,127615,171349.36
C,A,2024,52,2024,Ukraine,Export,World,121190,6852494.886,23645505.39
C,A,2024,52,2024,North Macedonia,Export,World,121190,427489,17479475.35
C,A,2024,52,2024,Egypt,Export,World,121190,,209034398.5
C,A,2024,52,2024,United Kingdom,Export,World,121190,749141.582,14180612.45
C,A,2024,52,2024,United Rep. of Tanzania,Export,World,121190,1440415,2166901.592
C,A,2024,52,2024,USA,Export,World,121190,16371679,121696320
C,A,2024,52,2024,Burkina Faso,Export,World,121190,475285,1383597.742
C,A,2024,52,2024,Uzbekistan,Export,World,121190,20323529.92,19220438.93
C,A,2024,52,2024,Samoa,Export,World,121190,103842.5,123832.447
C,A,2024,52,2024,Zambia,Export,World,121190,149,219.063
