typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,netWgt,primaryValue
C,M,2023,1,202301,India,Export,World,100829,"Cereals; millet, other than seed",kg,9460687,9460687,3272521.404
C,M,2023,1,202301,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,1340,1340,930.686
C,M,2023,1,202301,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,30306,30306,13698.724
C,M,2023,1,202301,India,Export,Bangladesh,100829,"Cereals; millet, other than seed",kg,2428690,2428690,641941.517
C,M,2023,1,202301,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,23000,23000,12068.981
C,M,2023,1,202301,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,38081,38081,23896.453
C,M,2023,1,202301,India,Export,France,100829,"Cereals; millet, other than seed",kg,1000,1000,862.985
C,M,2023,1,202301,India,Export,Hungary,100829,"Cereals; millet, other than seed",kg,22000,22000,13575.227
C,M,2023,1,202301,India,Export,Israel,100829,"Cereals; millet, other than seed",kg,23675,23675,10554.7
C,M,2023,1,202301,India,Export,Italy,100829,"Cereals; millet, other than seed",kg,119000,119000,176558.161
C,M,2023,1,202301,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,21500,21500,9874.352
C,M,2023,1,202301,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,4501,4501,1838.855
C,M,2023,1,202301,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,51304,51304,19643.062
C,M,2023,1,202301,India,Export,Libya,100829,"Cereals; millet, other than seed",kg,38000,38000,16550.877
C,M,2023,1,202301,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,3405,3405,1786.528
C,M,2023,1,202301,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,16500,16500,9178.655
C,M,2023,1,202301,India,Export,Morocco,100829,"Cereals; millet, other than seed",kg,783875,783875,293735.915
C,M,2023,1,202301,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,447779,447779,150539.738
C,M,2023,1,202301,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,493130,493130,149842.416
C,M,2023,1,202301,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,149950,149950,54113.24
C,M,2023,1,202301,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,1577200,1577200,605875.458
C,M,2023,1,202301,India,Export,Senegal,100829,"Cereals; millet, other than seed",kg,500000,500000,170126.602
C,M,2023,1,202301,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,2040,2040,1275.018
C,M,2023,1,202301,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,250,250,102.395
C,M,2023,1,202301,India,Export,Switzerland,100829,"Cereals; millet, other than seed",kg,1180,1180,1234.549
C,M,2023,1,202301,India,Export,Thailand,100829,"Cereals; millet, other than seed",kg,69000,69000,31967.218
C,M,2023,1,202301,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,1757785,1757785,549347.975
C,M,2023,1,202301,India,Export,Tunisia,100829,"Cereals; millet, other than seed",kg,495000,495000,168417.118
C,M,2023,1,202301,India,Export,Uganda,100829,"Cereals; millet, other than seed",kg,500,500,225.171
C,M,2023,1,202301,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,85206,85206,45009.822
C,M,2023,1,202301,India,Export,USA,100829,"Cereals; millet, other than seed",kg,490,490,1075.553
C,M,2023,1,202301,India,Export,Yemen,100829,"Cereals; millet, other than seed",kg,275000,275000,96673.454
C,M,2023,2,202302,India,Export,World,100829,"Cereals; millet, other than seed",kg,8636942,8636942,3219810.929
C,M,2023,2,202302,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,1344,1344,832.184
C,M,2023,2,202302,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,52950,52950,18335.999
C,M,2023,2,202302,India,Export,Bangladesh,100829,"Cereals; millet, other than seed",kg,453300,453300,136951.569
C,M,2023,2,202302,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,225410,225410,141919.98
C,M,2023,2,202302,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,5362,5362,3499.903
C,M,2023,2,202302,India,Export,Sri Lanka,100829,"Cereals; millet, other than seed",kg,24000,24000,9531.225
C,M,2023,2,202302,India,Export,Cuba,100829,"Cereals; millet, other than seed",kg,25,25,28.158
C,M,2023,2,202302,India,Export,Fiji,100829,"Cereals; millet, other than seed",kg,300,300,315.008
C,M,2023,2,202302,India,Export,Djibouti,100829,"Cereals; millet, other than seed",kg,25,25,19.503
C,M,2023,2,202302,India,Export,Germany,100829,"Cereals; millet, other than seed",kg,2910,2910,1795.452
C,M,2023,2,202302,India,Export,Greece,100829,"Cereals; millet, other than seed",kg,40600,40600,20077.7
C,M,2023,2,202302,India,Export,Hungary,100829,"Cereals; millet, other than seed",kg,44000,44000,21784.428
C,M,2023,2,202302,India,Export,Italy,100829,"Cereals; millet, other than seed",kg,23000,23000,13731.673
C,M,2023,2,202302,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,8390,8390,3244.505
C,M,2023,2,202302,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,26677,26677,10539.672
C,M,2023,2,202302,India,Export,Libya,100829,"Cereals; millet, other than seed",kg,100000,100000,42483.306
C,M,2023,2,202302,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,28992,28992,17985.012
C,M,2023,2,202302,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,3410,3410,1740.636
C,M,2023,2,202302,India,Export,"Other Asia, nes",100829,"Cereals; millet, other than seed",kg,112500,112500,53327.478
C,M,2023,2,202302,India,Export,Morocco,100829,"Cereals; millet, other than seed",kg,464000,464000,190628.46
C,M,2023,2,202302,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,411032,411032,135832.571
C,M,2023,2,202302,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,510610,510610,156777.951
C,M,2023,2,202302,India,Export,Netherlands,100829,"Cereals; millet, other than seed",kg,500,500,585.079
C,M,2023,2,202302,India,Export,New Zealand,100829,"Cereals; millet, other than seed",kg,560,560,501.112
C,M,2023,2,202302,India,Export,Nigeria,100829,"Cereals; millet, other than seed",kg,900,900,579.231
C,M,2023,2,202302,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,163053,163053,56626.689
C,M,2023,2,202302,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,1279000,1279000,487350.621
C,M,2023,2,202302,India,Export,Senegal,100829,"Cereals; millet, other than seed",kg,2163800,2163800,750719.015
C,M,2023,2,202302,India,Export,Seychelles,100829,"Cereals; millet, other than seed",kg,26,26,24.527
C,M,2023,2,202302,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,1420,1420,1501.327
C,M,2023,2,202302,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,241400,241400,118270.092
C,M,2023,2,202302,India,Export,Spain,100829,"Cereals; millet, other than seed",kg,31000,31000,15518.227
C,M,2023,2,202302,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,1756418,1756418,606660.671
C,M,2023,2,202302,India,Export,Tunisia,100829,"Cereals; millet, other than seed",kg,215000,215000,77433.081
C,M,2023,2,202302,India,Export,Egypt,100829,"Cereals; millet, other than seed",kg,96000,96000,32084.717
C,M,2023,2,202302,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,129138,129138,70648.59
C,M,2023,2,202302,India,Export,United Rep. of Tanzania,100829,"Cereals; millet, other than seed",kg,600,600,305.505
C,M,2023,2,202302,India,Export,USA,100829,"Cereals; millet, other than seed",kg,19290,19290,19620.073
C,M,2023,3,202303,India,Export,World,100829,"Cereals; millet, other than seed",kg,4858564,4858564,2207008.262
C,M,2023,3,202303,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,3680,3680,3425.103
C,M,2023,3,202303,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,208035,208035,72625.081
C,M,2023,3,202303,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,94700,94700,55116.862
C,M,2023,3,202303,India,Export,Bhutan,100829,"Cereals; millet, other than seed",kg,1000,1000,420.228
