typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,netWgt,primaryValue
C,M,2021,2,202102,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,24000,24000,10448.55
C,M,2021,2,202102,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,19355,19355,11959.111
C,M,2021,2,202102,India,Export,Fiji,100829,"Cereals; millet, other than seed",kg,25,25,6.94
C,M,2021,2,202102,India,Export,Germany,100829,"Cereals; millet, other than seed",kg,850,850,512.535
C,M,2021,2,202102,India,Export,Greece,100829,"Cereals; millet, other than seed",kg,11000,11000,5878.746
C,M,2021,2,202102,India,Export,Israel,100829,"Cereals; millet, other than seed",kg,16000,16000,7043.264
C,M,2021,2,202102,India,Export,Italy,100829,"Cereals; millet, other than seed",kg,23000,23000,11914.997
C,M,2021,2,202102,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,20000,20000,9242.515
C,M,2021,2,202102,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,20935,20935,5404.58
C,M,2021,2,202102,India,Export,Rep. of Korea,100829,"Cereals; millet, other than seed",kg,19000,19000,10613.683
C,M,2021,2,202102,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,128910,128910,34654.751
C,M,2021,2,202102,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,4720,4720,1750.578
C,M,2021,2,202102,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,3700,3700,2120.271
C,M,2021,2,202102,India,Export,Morocco,100829,"Cereals; millet, other than seed",kg,292000,292000,78812.8
C,M,2021,2,202102,India,Export,Mozambique,100829,"Cereals; millet, other than seed",kg,1100,1100,383.587
C,M,2021,2,202102,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,477140,477140,113264.062
C,M,2021,2,202102,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,106751,106751,30584.908
C,M,2021,2,202102,India,Export,Netherlands,100829,"Cereals; millet, other than seed",kg,1300,1300,1322.917
C,M,2021,2,202102,India,Export,New Zealand,100829,"Cereals; millet, other than seed",kg,800,800,461.742
C,M,2021,2,202102,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,128210,128210,32544.306
C,M,2021,2,202102,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,868300,868300,216210.804
C,M,2021,2,202102,India,Export,Seychelles,100829,"Cereals; millet, other than seed",kg,480,480,200.067
C,M,2021,2,202102,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,874,874,769.497
C,M,2021,2,202102,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,420,420,206.43
C,M,2021,2,202102,India,Export,Sweden,100829,"Cereals; millet, other than seed",kg,500,500,162.164
C,M,2021,2,202102,India,Export,Thailand,100829,"Cereals; millet, other than seed",kg,24000,24000,10596.161
C,M,2021,2,202102,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,2558464,2558464,632074.046
C,M,2021,2,202102,India,Export,Uganda,100829,"Cereals; millet, other than seed",kg,500,500,99.085
C,M,2021,2,202102,India,Export,Egypt,100829,"Cereals; millet, other than seed",kg,144000,144000,37810.895
C,M,2021,2,202102,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,143500,143500,59099.155
C,M,2021,2,202102,India,Export,USA,100829,"Cereals; millet, other than seed",kg,32952,32952,22979.662
C,M,2021,3,202103,India,Export,World,100829,"Cereals; millet, other than seed",kg,4725673,4725673,1283712.093
C,M,2021,3,202103,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,2300,2300,1760.49
C,M,2021,3,202103,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,146970,146970,36313.613
C,M,2021,3,202103,India,Export,Bangladesh,100829,"Cereals; millet, other than seed",kg,39000,39000,9587.32
C,M,2021,3,202103,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,48300,48300,21178.932
C,M,2021,3,202103,India,Export,Brunei Darussalam,100829,"Cereals; millet, other than seed",kg,250,250,125.342
C,M,2021,3,202103,India,Export,Cameroon,100829,"Cereals; millet, other than seed",kg,60,60,14.425
C,M,2021,3,202103,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,4856,4856,3684.224
C,M,2021,3,202103,India,Export,Denmark,100829,"Cereals; millet, other than seed",kg,960,960,1196.258
C,M,2021,3,202103,India,Export,Fiji,100829,"Cereals; millet, other than seed",kg,75,75,23.065
C,M,2021,3,202103,India,Export,Ghana,100829,"Cereals; millet, other than seed",kg,60000,60000,23804.548
C,M,2021,3,202103,India,Export,"China, Hong Kong SAR",100829,"Cereals; millet, other than seed",kg,119,119,93.677
C,M,2021,3,202103,India,Export,Israel,100829,"Cereals; millet, other than seed",kg,11000,11000,4687.455
C,M,2021,3,202103,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,84000,84000,38759.692
C,M,2021,3,202103,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,4000,4000,1212.304
C,M,2021,3,202103,India,Export,Rep. of Korea,100829,"Cereals; millet, other than seed",kg,23000,23000,12089.009
C,M,2021,3,202103,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,101250,101250,27218.14
C,M,2021,3,202103,India,Export,Libya,100829,"Cereals; millet, other than seed",kg,192000,192000,58871.746
C,M,2021,3,202103,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,25,25,18.312
C,M,2021,3,202103,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,3000,3000,1725.83
C,M,2021,3,202103,India,Export,"Other Asia, nes",100829,"Cereals; millet, other than seed",kg,136000,136000,67673.852
C,M,2021,3,202103,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,396500,396500,85456.747
C,M,2021,3,202103,India,Export,Namibia,100829,"Cereals; millet, other than seed",kg,24000,24000,7006.475
C,M,2021,3,202103,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,129050,129050,35456.797
C,M,2021,3,202103,India,Export,Netherlands,100829,"Cereals; millet, other than seed",kg,640,640,731.803
C,M,2021,3,202103,India,Export,New Zealand,100829,"Cereals; millet, other than seed",kg,200,200,101.04
C,M,2021,3,202103,India,Export,Portugal,100829,"Cereals; millet, other than seed",kg,47000,47000,22596.462
C,M,2021,3,202103,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,179500,179500,43217.66
C,M,2021,3,202103,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,1213000,1213000,284673.421
C,M,2021,3,202103,India,Export,Seychelles,100829,"Cereals; millet, other than seed",kg,115,115,27.255
C,M,2021,3,202103,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,946,946,950.946
C,M,2021,3,202103,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,1270,1270,1101.84
C,M,2021,3,202103,India,Export,Spain,100829,"Cereals; millet, other than seed",kg,24000,24000,8026.287
C,M,2021,3,202103,India,Export,Thailand,100829,"Cereals; millet, other than seed",kg,300,300,245.642
C,M,2021,3,202103,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,1144220,1144220,264746.302
C,M,2021,3,202103,India,Export,Tunisia,100829,"Cereals; millet, other than seed",kg,48000,48000,16107.744
C,M,2021,3,202103,India,Export,Türkiye,100829,"Cereals; millet, other than seed",kg,52000,52000,15173.984
C,M,2021,3,202103,India,Export,Egypt,100829,"Cereals; millet, other than seed",kg,96000,96000,25446.798
C,M,2021,3,202103,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,79383,79383,33463.867
C,M,2021,3,202103,India,Export,United Rep. of Tanzania,100829,"Cereals; millet, other than seed",kg,737,737,300.455
C,M,2021,3,202103,India,Export,USA,100829,"Cereals; millet, other than seed",kg,6647,6647,7439.141
C,M,2021,3,202103,India,Export,Yemen,100829,"Cereals; millet, other than seed",kg,425000,425000,121403.194
C,M,2021,4,202104,India,Export,World,100829,"Cereals; millet, other than seed",kg,4118241,4118241,1105676.858
C,M,2021,4,202104,India,Export,Algeria,100829,"Cereals; millet, other than seed",kg,220000,220000,55590.007
C,M,2021,4,202104,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,240,240,157.951
C,M,2021,4,202104,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,121400,121400,29635.628
C,M,2021,4,202104,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,22185,22185,12850.115
C,M,2021,4,202104,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,17551,17551,10120.373
C,M,2021,4,202104,India,Export,Sri Lanka,100829,"Cereals; millet, other than seed",kg,3000,3000,2702.953
C,M,2021,4,202104,India,Export,China,100829,"Cereals; millet, other than seed",kg,100,100,72.51
C,M,2021,4,202104,India,Export,Dem. Rep. of the Congo,100829,"Cereals; millet, other than seed",kg,50,50,19.994
C,M,2021,4,202104,India,Export,Denmark,100829,"Cereals; millet, other than seed",kg,100,100,43.775
C,M,2021,4,202104,India,Export,Germany,100829,"Cereals; millet, other than seed",kg,800,800,708.438
C,M,2021,4,202104,India,Export,"China, Hong Kong SAR",100829,"Cereals; millet, other than seed",kg,100,100,142.791
C,M,2021,4,202104,India,Export,Israel,100829,"Cereals; millet, other than seed",kg,20000,20000,7120.061
C,M,2021,4,202104,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,84000,84000,39085.054
C,M,2021,4,202104,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,3500,3500,905.21
C,M,2021,4,202104,India,Export,Rep. of Korea,100829,"Cereals; millet, other than seed",kg,36950,36950,18455.491
C,M,2021,4,202104,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,2698,2698,2912.588
C,M,2021,4,202104,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,5036,5036,2443.098
C,M,2021,4,202104,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,1000,1000,564.25
C,M,2021,4,202104,India,Export,Morocco,100829,"Cereals; millet, other than seed",kg,120000,120000,32481.373
C,M,2021,4,202104,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,309315,309315,79564.01
C,M,2021,4,202104,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,101290,101290,28002.55
C,M,2021,4,202104,India,Export,Netherlands,100829,"Cereals; millet, other than seed",kg,4000,4000,1473.717
C,M,2021,4,202104,India,Export,Pakistan,100829,"Cereals; millet, other than seed",kg,2000,2000,2040.988
C,M,2021,4,202104,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,179735,179735,45507.07
C,M,2021,4,202104,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,493000,493000,118751.048
C,M,2021,4,202104,India,Export,Senegal,100829,"Cereals; millet, other than seed",kg,210,210,115.372
C,M,2021,4,202104,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,1460,1460,1059.227
C,M,2021,4,202104,India,Export,Spain,100829,"Cereals; millet, other than seed",kg,48000,48000,15876.84
C,M,2021,4,202104,India,Export,Switzerland,100829,"Cereals; millet, other than seed",kg,1600,1600,1528.704
C,M,2021,4,202104,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,1402082,1402082,322749.47
C,M,2021,4,202104,India,Export,Tunisia,100829,"Cereals; millet, other than seed",kg,174000,174000,60756.454
C,M,2021,4,202104,India,Export,Uganda,100829,"Cereals; millet, other than seed",kg,500,500,99.97
C,M,2021,4,202104,India,Export,Egypt,100829,"Cereals; millet, other than seed",kg,192000,192000,45758.398
C,M,2021,4,202104,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,125558,125558,51245.529
C,M,2021,4,202104,India,Export,USA,100829,"Cereals; millet, other than seed",kg,24781,24781,29894.973
C,M,2021,4,202104,India,Export,Yemen,100829,"Cereals; millet, other than seed",kg,400000,400000,85240.876
C,M,2021,5,202105,India,Export,World,100829,"Cereals; millet, other than seed",kg,4880395,4880395,1397883.545
C,M,2021,5,202105,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,3399,3399,2725.925
C,M,2021,5,202105,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,1300,1300,531.365
C,M,2021,5,202105,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,49740,49740,26150.176
C,M,2021,5,202105,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,10449,10449,7005.528
C,M,2021,5,202105,India,Export,Sri Lanka,100829,"Cereals; millet, other than seed",kg,48000,48000,18318.646
C,M,2021,5,202105,India,Export,Germany,100829,"Cereals; millet, other than seed",kg,1872,1872,2627.341
C,M,2021,5,202105,India,Export,"China, Hong Kong SAR",100829,"Cereals; millet, other than seed",kg,800,800,444.613
C,M,2021,5,202105,India,Export,Iran,100829,"Cereals; millet, other than seed",kg,288000,288000,70965.762
C,M,2021,5,202105,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,126000,126000,58322.991
C,M,2021,5,202105,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,68770,68770,26815.936
C,M,2021,5,202105,India,Export,Libya,100829,"Cereals; millet, other than seed",kg,24000,24000,7871.307
C,M,2021,5,202105,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,2650,2650,1121.265
C,M,2021,5,202105,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,10000,10000,5823.261
C,M,2021,5,202105,India,Export,"Other Asia, nes",100829,"Cereals; millet, other than seed",kg,115000,115000,52747.459
C,M,2021,5,202105,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,224040,224040,56952.128
C,M,2021,5,202105,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,25040,25040,6826.775
C,M,2021,5,202105,India,Export,Netherlands,100829,"Cereals; millet, other than seed",kg,360,360,394.339
C,M,2021,5,202105,India,Export,New Zealand,100829,"Cereals; millet, other than seed",kg,300,300,171.487
C,M,2021,5,202105,India,Export,Nigeria,100829,"Cereals; millet, other than seed",kg,300,300,98.217
C,M,2021,5,202105,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,155895,155895,42483.154
C,M,2021,5,202105,India,Export,Rwanda,100829,"Cereals; millet, other than seed",kg,90,90,29.008
C,M,2021,5,202105,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,759017,759017,197992.831
C,M,2021,5,202105,India,Export,Seychelles,100829,"Cereals; millet, other than seed",kg,100,100,146.964
C,M,2021,5,202105,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,6121,6121,3810.371
C,M,2021,5,202105,India,Export,Viet Nam,100829,"Cereals; millet, other than seed",kg,1000,1000,663.389
C,M,2021,5,202105,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,24269,24269,6592.664
C,M,2021,5,202105,India,Export,Thailand,100829,"Cereals; millet, other than seed",kg,48000,48000,19716.812
C,M,2021,5,202105,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,1709933,1709933,463314.693
C,M,2021,5,202105,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,162206,162206,72993.851
C,M,2021,5,202105,India,Export,United Rep. of Tanzania,100829,"Cereals; millet, other than seed",kg,200,200,109.545
C,M,2021,5,202105,India,Export,USA,100829,"Cereals; millet, other than seed",kg,5544,5544,5348.113
C,M,2021,5,202105,India,Export,Yemen,100829,"Cereals; millet, other than seed",kg,1008000,1008000,238767.628
C,M,2021,6,202106,India,Export,World,100829,"Cereals; millet, other than seed",kg,7381702.416,7381702.416,1956034.617
C,M,2021,6,202106,India,Export,Algeria,100829,"Cereals; millet, other than seed",kg,120000,120000,30429.167
C,M,2021,6,202106,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,1250,1250,996.584
C,M,2021,6,202106,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,148891,148891,38268.887
C,M,2021,6,202106,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,72000,72000,31035.748
C,M,2021,6,202106,India,Export,Brunei Darussalam,100829,"Cereals; millet, other than seed",kg,500,500,278.949
C,M,2021,6,202106,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,44185,44185,21921.555
C,M,2021,6,202106,India,Export,Fiji,100829,"Cereals; millet, other than seed",kg,60,60,35.414
C,M,2021,6,202106,India,Export,Iran,100829,"Cereals; millet, other than seed",kg,960000,960000,215863.09
C,M,2021,6,202106,India,Export,Israel,100829,"Cereals; millet, other than seed",kg,40275,40275,17991.132
C,M,2021,6,202106,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,105000,105000,50133.486
C,M,2021,6,202106,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,3110,3110,615.784
C,M,2021,6,202106,India,Export,Rep. of Korea,100829,"Cereals; millet, other than seed",kg,14900,14900,8767.298
C,M,2021,6,202106,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,76500,76500,22307.467
C,M,2021,6,202106,India,Export,Libya,100829,"Cereals; millet, other than seed",kg,125000,125000,37510.264
C,M,2021,6,202106,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,1400,1400,518.664
C,M,2021,6,202106,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,13500,13500,7586.234
C,M,2021,6,202106,India,Export,"Other Asia, nes",100829,"Cereals; millet, other than seed",kg,113500,113500,49868.526
C,M,2021,6,202106,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,533985,533985,123966.764
C,M,2021,6,202106,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,52020,52020,15696.528
C,M,2021,6,202106,India,Export,Netherlands,100829,"Cereals; millet, other than seed",kg,90,90,132.779
C,M,2021,6,202106,India,Export,New Zealand,100829,"Cereals; millet, other than seed",kg,2182,2182,1856.216
C,M,2021,6,202106,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,176380,176380,46959.702
C,M,2021,6,202106,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,1341010,1341010,341446.206
C,M,2021,6,202106,India,Export,Senegal,100829,"Cereals; millet, other than seed",kg,8,8,12.874
C,M,2021,6,202106,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,2111.416,2111.416,1701.89
C,M,2021,6,202106,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,46150,46150,19308.822
C,M,2021,6,202106,India,Export,Zimbabwe,100829,"Cereals; millet, other than seed",kg,218,218,8.864
C,M,2021,6,202106,India,Export,Sweden,100829,"Cereals; millet, other than seed",kg,400,400,322.398
C,M,2021,6,202106,India,Export,Switzerland,100829,"Cereals; millet, other than seed",kg,100,100,94.456
C,M,2021,6,202106,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,2963887,2963887,693992.854
C,M,2021,6,202106,India,Export,Tunisia,100829,"Cereals; millet, other than seed",kg,198000,198000,55661.174
C,M,2021,6,202106,India,Export,Ukraine,100829,"Cereals; millet, other than seed",kg,24001,24001,8084.968
C,M,2021,6,202106,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,190689,190689,95376.956
C,M,2021,6,202106,India,Export,USA,100829,"Cereals; millet, other than seed",kg,10400,10400,17282.918
C,M,2021,7,202107,India,Export,World,100829,"Cereals; millet, other than seed",kg,4242574.736,4242574.736,1159713.372
C,M,2021,7,202107,India,Export,Angola,100829,"Cereals; millet, other than seed",kg,125,125,127.065
C,M,2021,7,202107,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,4620,4620,2875.432
C,M,2021,7,202107,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,76530,76530,19786.374
C,M,2021,7,202107,India,Export,Bangladesh,100829,"Cereals; millet, other than seed",kg,10000,10000,3259.216
C,M,2021,7,202107,India,Export,Bhutan,100829,"Cereals; millet, other than seed",kg,250,250,100.643
C,M,2021,7,202107,India,Export,Brunei Darussalam,100829,"Cereals; millet, other than seed",kg,1750,1750,1053.368
C,M,2021,7,202107,India,Export,Canada,100829,"Cereals; millet, other than seed",kg,21392,21392,14945.805
C,M,2021,7,202107,India,Export,Dem. Rep. of the Congo,100829,"Cereals; millet, other than seed",kg,20,20,20.652
C,M,2021,7,202107,India,Export,Fiji,100829,"Cereals; millet, other than seed",kg,1050,1050,1545.847
C,M,2021,7,202107,India,Export,Ghana,100829,"Cereals; millet, other than seed",kg,0.736,0.736,0.201
C,M,2021,7,202107,India,Export,"China, Hong Kong SAR",100829,"Cereals; millet, other than seed",kg,2,2,5.824
C,M,2021,7,202107,India,Export,Israel,100829,"Cereals; millet, other than seed",kg,25500,25500,11236.876
C,M,2021,7,202107,India,Export,Japan,100829,"Cereals; millet, other than seed",kg,61000,61000,29704.266
C,M,2021,7,202107,India,Export,Kenya,100829,"Cereals; millet, other than seed",kg,16340,16340,4408.302
C,M,2021,7,202107,India,Export,Rep. of Korea,100829,"Cereals; millet, other than seed",kg,23500,23500,12172.344
C,M,2021,7,202107,India,Export,Kuwait,100829,"Cereals; millet, other than seed",kg,24872,24872,5426.069
C,M,2021,7,202107,India,Export,Libya,100829,"Cereals; millet, other than seed",kg,75000,75000,23807.095
C,M,2021,7,202107,India,Export,Malaysia,100829,"Cereals; millet, other than seed",kg,3000,3000,1826.17
C,M,2021,7,202107,India,Export,Maldives,100829,"Cereals; millet, other than seed",kg,9500,9500,5267.228
C,M,2021,7,202107,India,Export,Oman,100829,"Cereals; millet, other than seed",kg,78100,78100,17212.817
C,M,2021,7,202107,India,Export,Nepal,100829,"Cereals; millet, other than seed",kg,81500,81500,24330.598
C,M,2021,7,202107,India,Export,Nigeria,100829,"Cereals; millet, other than seed",kg,3016,3016,1525.49
C,M,2021,7,202107,India,Export,Pakistan,100829,"Cereals; millet, other than seed",kg,48000,48000,10087.629
C,M,2021,7,202107,India,Export,Portugal,100829,"Cereals; millet, other than seed",kg,20000,20000,10948.863
C,M,2021,7,202107,India,Export,Qatar,100829,"Cereals; millet, other than seed",kg,126250,126250,32192.103
C,M,2021,7,202107,India,Export,Saudi Arabia,100829,"Cereals; millet, other than seed",kg,2130909,2130909,532244.872
C,M,2021,7,202107,India,Export,Singapore,100829,"Cereals; millet, other than seed",kg,1961,1961,1503.04
C,M,2021,7,202107,India,Export,South Africa,100829,"Cereals; millet, other than seed",kg,24500,24500,6011.408
C,M,2021,7,202107,India,Export,United Arab Emirates,100829,"Cereals; millet, other than seed",kg,1022530,1022530,255253.061
C,M,2021,7,202107,India,Export,Tunisia,100829,"Cereals; millet, other than seed",kg,100000,100000,21506.695
C,M,2021,7,202107,India,Export,Türkiye,100829,"Cereals; millet, other than seed",kg,2000,2000,672.509
C,M,2021,7,202107,India,Export,United Kingdom,100829,"Cereals; millet, other than seed",kg,236935,236935,90591.483
C,M,2021,7,202107,India,Export,United Rep. of Tanzania,100829,"Cereals; millet, other than seed",kg,500,500,397.794
C,M,2021,7,202107,India,Export,USA,100829,"Cereals; millet, other than seed",kg,11922,11922,17666.233
C,M,2021,8,202108,India,Export,World,100829,"Cereals; millet, other than seed",kg,2772116,2772116,815406.736
C,M,2021,8,202108,India,Export,Angola,100829,"Cereals; millet, other than seed",kg,600,600,176.33
C,M,2021,8,202108,India,Export,Australia,100829,"Cereals; millet, other than seed",kg,2723,2723,2125.864
C,M,2021,8,202108,India,Export,Bahrain,100829,"Cereals; millet, other than seed",kg,73500,73500,18539.809
C,M,2021,8,202108,India,Export,Belgium,100829,"Cereals; millet, other than seed",kg,2000,2000,1007.425
