typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,netWgt,primaryValue
C,M,2023,1,202301,India,Export,World,91030,Spices; turmeric (curcuma),kg,12484247,12484247,14567214.26
C,M,2023,1,202301,India,Export,Algeria,91030,Spices; turmeric (curcuma),kg,394000,394000,389810.351
C,M,2023,1,202301,India,Export,Angola,91030,Spices; turmeric (curcuma),kg,1200,1200,1622.135
C,M,2023,1,202301,India,Export,Australia,91030,Spices; turmeric (curcuma),kg,49190,49190,78206.557
C,M,2023,1,202301,India,Export,Bahrain,91030,Spices; turmeric (curcuma),kg,35597,35597,43854.612
C,M,2023,1,202301,India,Export,Bangladesh,91030,Spices; turmeric (curcuma),kg,2213970,2213970,1986463.916
C,M,2023,1,202301,India,Export,Belgium,91030,Spices; turmeric (curcuma),kg,22368,22368,184796.787
C,M,2023,1,202301,India,Export,Bhutan,91030,Spices; turmeric (curcuma),kg,1719,1719,6848.074
C,M,2023,1,202301,India,Export,Botswana,91030,Spices; turmeric (curcuma),kg,144,144,901.843
C,M,2023,1,202301,India,Export,Brazil,91030,Spices; turmeric (curcuma),kg,225660,225660,204134.411
C,M,2023,1,202301,India,Export,Brunei Darussalam,91030,Spices; turmeric (curcuma),kg,12000,12000,26100.729
C,M,2023,1,202301,India,Export,Canada,91030,Spices; turmeric (curcuma),kg,107773,107773,181192.885
C,M,2023,1,202301,India,Export,Sri Lanka,91030,Spices; turmeric (curcuma),kg,6170,6170,7917.423
C,M,2023,1,202301,India,Export,Chile,91030,Spices; turmeric (curcuma),kg,27000,27000,26049.391
C,M,2023,1,202301,India,Export,China,91030,Spices; turmeric (curcuma),kg,115000,115000,107174.923
C,M,2023,1,202301,India,Export,Colombia,91030,Spices; turmeric (curcuma),kg,43000,43000,37477.884
C,M,2023,1,202301,India,Export,Congo,91030,Spices; turmeric (curcuma),kg,75,75,164.515
C,M,2023,1,202301,India,Export,Dem. Rep. of the Congo,91030,Spices; turmeric (curcuma),kg,676,676,1608.738
C,M,2023,1,202301,India,Export,Costa Rica,91030,Spices; turmeric (curcuma),kg,2000,2000,2972.218
C,M,2023,1,202301,India,Export,Cyprus,91030,Spices; turmeric (curcuma),kg,816,816,1855.524
C,M,2023,1,202301,India,Export,Czechia,91030,Spices; turmeric (curcuma),kg,50,50,155.43
C,M,2023,1,202301,India,Export,Denmark,91030,Spices; turmeric (curcuma),kg,300,300,699.74
C,M,2023,1,202301,India,Export,Dominican Rep.,91030,Spices; turmeric (curcuma),kg,5500,5500,15108.84
C,M,2023,1,202301,India,Export,France,91030,Spices; turmeric (curcuma),kg,109188,109188,203067.858
C,M,2023,1,202301,India,Export,Gabon,91030,Spices; turmeric (curcuma),kg,40,40,54.354
C,M,2023,1,202301,India,Export,Germany,91030,Spices; turmeric (curcuma),kg,160730,160730,324810.486
C,M,2023,1,202301,India,Export,Greece,91030,Spices; turmeric (curcuma),kg,10000,10000,11108.266
C,M,2023,1,202301,India,Export,Guatemala,91030,Spices; turmeric (curcuma),kg,10000,10000,25181.399
C,M,2023,1,202301,India,Export,Guinea,91030,Spices; turmeric (curcuma),kg,20,20,43.535
C,M,2023,1,202301,India,Export,"China, Hong Kong SAR",91030,Spices; turmeric (curcuma),kg,7315,7315,11975.135
C,M,2023,1,202301,India,Export,Indonesia,91030,Spices; turmeric (curcuma),kg,298266,298266,420820.603
C,M,2023,1,202301,India,Export,Iran,91030,Spices; turmeric (curcuma),kg,1023190,1023190,1045468.958
C,M,2023,1,202301,India,Export,Iraq,91030,Spices; turmeric (curcuma),kg,221000,221000,205950.015
C,M,2023,1,202301,India,Export,Ireland,91030,Spices; turmeric (curcuma),kg,80,80,239.593
C,M,2023,1,202301,India,Export,Israel,91030,Spices; turmeric (curcuma),kg,41300,41300,65304.363
C,M,2023,1,202301,India,Export,Italy,91030,Spices; turmeric (curcuma),kg,5790,5790,11315.608
C,M,2023,1,202301,India,Export,Japan,91030,Spices; turmeric (curcuma),kg,320556,320556,683723.25
C,M,2023,1,202301,India,Export,Kazakhstan,91030,Spices; turmeric (curcuma),kg,14,14,151.351
C,M,2023,1,202301,India,Export,Jordan,91030,Spices; turmeric (curcuma),kg,17048,17048,18582.846
C,M,2023,1,202301,India,Export,Kenya,91030,Spices; turmeric (curcuma),kg,9490,9490,10861.652
C,M,2023,1,202301,India,Export,Rep. of Korea,91030,Spices; turmeric (curcuma),kg,23925,23925,145431.886
C,M,2023,1,202301,India,Export,Kuwait,91030,Spices; turmeric (curcuma),kg,78454,78454,101706.315
C,M,2023,1,202301,India,Export,Lebanon,91030,Spices; turmeric (curcuma),kg,14000,14000,12504.901
C,M,2023,1,202301,India,Export,Libya,91030,Spices; turmeric (curcuma),kg,442250,442250,423640.761
C,M,2023,1,202301,India,Export,Lithuania,91030,Spices; turmeric (curcuma),kg,75,75,7050.836
C,M,2023,1,202301,India,Export,Malaysia,91030,Spices; turmeric (curcuma),kg,439834,439834,523284.308
C,M,2023,1,202301,India,Export,Maldives,91030,Spices; turmeric (curcuma),kg,2100,2100,3729.804
C,M,2023,1,202301,India,Export,Mauritius,91030,Spices; turmeric (curcuma),kg,51811,51811,54632.358
C,M,2023,1,202301,India,Export,Mexico,91030,Spices; turmeric (curcuma),kg,30000,30000,62142.522
C,M,2023,1,202301,India,Export,"Other Asia, nes",91030,Spices; turmeric (curcuma),kg,9014,9014,13456.298
C,M,2023,1,202301,India,Export,Mongolia,91030,Spices; turmeric (curcuma),kg,22,22,661.017
C,M,2023,1,202301,India,Export,Morocco,91030,Spices; turmeric (curcuma),kg,954000,954000,963198.192
C,M,2023,1,202301,India,Export,Mozambique,91030,Spices; turmeric (curcuma),kg,154,154,341.364
C,M,2023,1,202301,India,Export,Oman,91030,Spices; turmeric (curcuma),kg,105449,105449,115562.654
C,M,2023,1,202301,India,Export,Nepal,91030,Spices; turmeric (curcuma),kg,188275,188275,204718.702
C,M,2023,1,202301,India,Export,Netherlands,91030,Spices; turmeric (curcuma),kg,231145,231145,390749.097
C,M,2023,1,202301,India,Export,New Zealand,91030,Spices; turmeric (curcuma),kg,8128,8128,19659.108
C,M,2023,1,202301,India,Export,Nigeria,91030,Spices; turmeric (curcuma),kg,1620,1620,4522.438
C,M,2023,1,202301,India,Export,Norway,91030,Spices; turmeric (curcuma),kg,450,450,801.145
C,M,2023,1,202301,India,Export,Panama,91030,Spices; turmeric (curcuma),kg,3502,3502,6618.897
C,M,2023,1,202301,India,Export,Papua New Guinea,91030,Spices; turmeric (curcuma),kg,73,73,152.035
C,M,2023,1,202301,India,Export,Peru,91030,Spices; turmeric (curcuma),kg,2300,2300,4373.261
C,M,2023,1,202301,India,Export,Philippines,91030,Spices; turmeric (curcuma),kg,6140,6140,8879.604
C,M,2023,1,202301,India,Export,Poland,91030,Spices; turmeric (curcuma),kg,7000,7000,8549.437
C,M,2023,1,202301,India,Export,Portugal,91030,Spices; turmeric (curcuma),kg,12500,12500,22453.133
C,M,2023,1,202301,India,Export,Timor-Leste,91030,Spices; turmeric (curcuma),kg,72,72,253.099
C,M,2023,1,202301,India,Export,Qatar,91030,Spices; turmeric (curcuma),kg,166968,166968,195354.65
C,M,2023,1,202301,India,Export,Romania,91030,Spices; turmeric (curcuma),kg,7080,7080,14109.292
C,M,2023,1,202301,India,Export,Russian Federation,91030,Spices; turmeric (curcuma),kg,108350,108350,111225.467
C,M,2023,1,202301,India,Export,Saudi Arabia,91030,Spices; turmeric (curcuma),kg,481474,481474,565037.832
C,M,2023,1,202301,India,Export,Senegal,91030,Spices; turmeric (curcuma),kg,29500,29500,55410.142
C,M,2023,1,202301,India,Export,Seychelles,91030,Spices; turmeric (curcuma),kg,300,300,644.641
C,M,2023,1,202301,India,Export,Sierra Leone,91030,Spices; turmeric (curcuma),kg,60,60,210.101
C,M,2023,1,202301,India,Export,Singapore,91030,Spices; turmeric (curcuma),kg,32591,32591,50376.854
C,M,2023,1,202301,India,Export,Viet Nam,91030,Spices; turmeric (curcuma),kg,27525,27525,28553.573
C,M,2023,1,202301,India,Export,Slovenia,91030,Spices; turmeric (curcuma),kg,25000,25000,37480.729
C,M,2023,1,202301,India,Export,Somalia,91030,Spices; turmeric (curcuma),kg,1500,1500,1761.75
C,M,2023,1,202301,India,Export,South Africa,91030,Spices; turmeric (curcuma),kg,96180,96180,172954.869
C,M,2023,1,202301,India,Export,Spain,91030,Spices; turmeric (curcuma),kg,62475,62475,94276.356
C,M,2023,1,202301,India,Export,Sweden,91030,Spices; turmeric (curcuma),kg,30500,30500,61160.62
C,M,2023,1,202301,India,Export,Switzerland,91030,Spices; turmeric (curcuma),kg,1330,1330,3426.479
C,M,2023,1,202301,India,Export,Thailand,91030,Spices; turmeric (curcuma),kg,22500,22500,20937.839
C,M,2023,1,202301,India,Export,Trinidad and Tobago,91030,Spices; turmeric (curcuma),kg,10000,10000,11664.251
C,M,2023,1,202301,India,Export,United Arab Emirates,91030,Spices; turmeric (curcuma),kg,1516780,1516780,1517736.924
C,M,2023,1,202301,India,Export,Tunisia,91030,Spices; turmeric (curcuma),kg,503800,503800,355489.374
C,M,2023,1,202301,India,Export,Türkiye,91030,Spices; turmeric (curcuma),kg,117875,117875,109372.837
C,M,2023,1,202301,India,Export,Uganda,91030,Spices; turmeric (curcuma),kg,970,970,1581.763
C,M,2023,1,202301,India,Export,Ukraine,91030,Spices; turmeric (curcuma),kg,36400,36400,40271.421
C,M,2023,1,202301,India,Export,Egypt,91030,Spices; turmeric (curcuma),kg,306000,306000,304029.396
C,M,2023,1,202301,India,Export,United Kingdom,91030,Spices; turmeric (curcuma),kg,161083,161083,250941.006
C,M,2023,1,202301,India,Export,United Rep. of Tanzania,91030,Spices; turmeric (curcuma),kg,120,120,246.187
C,M,2023,1,202301,India,Export,USA,91030,Spices; turmeric (curcuma),kg,496358,496358,996426.764
C,M,2023,1,202301,India,Export,Uruguay,91030,Spices; turmeric (curcuma),kg,4000,4000,4758.44
C,M,2023,1,202301,India,Export,Yemen,91030,Spices; turmeric (curcuma),kg,127000,127000,118925.339
C,M,2023,2,202302,India,Export,World,91030,Spices; turmeric (curcuma),kg,14806308.71,14806308.71,16887843.53
C,M,2023,2,202302,India,Export,Algeria,91030,Spices; turmeric (curcuma),kg,594005,594005,567702.437
C,M,2023,2,202302,India,Export,Australia,91030,Spices; turmeric (curcuma),kg,67371,67371,172620.592
C,M,2023,2,202302,India,Export,Bahrain,91030,Spices; turmeric (curcuma),kg,56190,56190,63857.658
C,M,2023,2,202302,India,Export,Bangladesh,91030,Spices; turmeric (curcuma),kg,3054980,3054980,2682686.75
C,M,2023,2,202302,India,Export,Belgium,91030,Spices; turmeric (curcuma),kg,114800,114800,356683.968
C,M,2023,2,202302,India,Export,Bhutan,91030,Spices; turmeric (curcuma),kg,1871,1871,6829.174
C,M,2023,2,202302,India,Export,Botswana,91030,Spices; turmeric (curcuma),kg,90,90,153.067
C,M,2023,2,202302,India,Export,Brazil,91030,Spices; turmeric (curcuma),kg,279550,279550,239784.447
C,M,2023,2,202302,India,Export,Belize,91030,Spices; turmeric (curcuma),kg,11,11,55.457
C,M,2023,2,202302,India,Export,Cambodia,91030,Spices; turmeric (curcuma),kg,32,32,97.356
C,M,2023,2,202302,India,Export,Canada,91030,Spices; turmeric (curcuma),kg,64326,64326,98069.444
C,M,2023,2,202302,India,Export,China,91030,Spices; turmeric (curcuma),kg,27000,27000,25457.688
C,M,2023,2,202302,India,Export,Colombia,91030,Spices; turmeric (curcuma),kg,51800,51800,41832.626
C,M,2023,2,202302,India,Export,Dem. Rep. of the Congo,91030,Spices; turmeric (curcuma),kg,24,24,48.508
C,M,2023,2,202302,India,Export,Croatia,91030,Spices; turmeric (curcuma),kg,6000,6000,7989.477
C,M,2023,2,202302,India,Export,Cuba,91030,Spices; turmeric (curcuma),kg,12,12,41.075
C,M,2023,2,202302,India,Export,Denmark,91030,Spices; turmeric (curcuma),kg,1250,1250,3011.696
C,M,2023,2,202302,India,Export,Fiji,91030,Spices; turmeric (curcuma),kg,5300,5300,6376.05
C,M,2023,2,202302,India,Export,France,91030,Spices; turmeric (curcuma),kg,119500,119500,188976.1
C,M,2023,2,202302,India,Export,Djibouti,91030,Spices; turmeric (curcuma),kg,1200,1200,1493.978
C,M,2023,2,202302,India,Export,Georgia,91030,Spices; turmeric (curcuma),kg,48000,48000,45675.211
C,M,2023,2,202302,India,Export,Gambia,91030,Spices; turmeric (curcuma),kg,5040,5040,16148.582
C,M,2023,2,202302,India,Export,Germany,91030,Spices; turmeric (curcuma),kg,181925,181925,395030.31
C,M,2023,2,202302,India,Export,Ghana,91030,Spices; turmeric (curcuma),kg,405,405,749.32
C,M,2023,2,202302,India,Export,Greece,91030,Spices; turmeric (curcuma),kg,7450,7450,9040.464
