typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,qtyUnitAbbr,qty,netWgt,primaryValue
C,M,2020,8,202008,India,Export,Denmark,121190,kg,40071.313,40071.313,215576.03
C,M,2020,8,202008,India,Export,Dominican Rep.,121190,kg,14,14,1310.773
C,M,2020,8,202008,India,Export,Ecuador,121190,kg,5000,5000,26929.323
C,M,2020,8,202008,India,Export,Estonia,121190,kg,40,40,3633.011
C,M,2020,8,202008,India,Export,Finland,121190,kg,2000,2000,9681.588
C,M,2020,8,202008,India,Export,France,121190,kg,144879,144879,760736.822
C,M,2020,8,202008,India,Export,Georgia,121190,kg,100,100,2954.255
C,M,2020,8,202008,India,Export,Germany,121190,kg,790057,790057,3698943.665
C,M,2020,8,202008,India,Export,Ghana,121190,kg,323,323,1278.485
C,M,2020,8,202008,India,Export,Guatemala,121190,kg,20000,20000,98888.06
C,M,2020,8,202008,India,Export,"China, Hong Kong SAR",121190,kg,224,224,2177.645
C,M,2020,8,202008,India,Export,Hungary,121190,kg,29000,29000,70371.876
C,M,2020,8,202008,India,Export,Indonesia,121190,kg,133000,133000,279871.286
C,M,2020,8,202008,India,Export,Iran,121190,kg,16000,16000,58163.007
C,M,2020,8,202008,India,Export,Iraq,121190,kg,26700,26700,40005.76
C,M,2020,8,202008,India,Export,Ireland,121190,kg,67289,67289,490279.901
C,M,2020,8,202008,India,Export,Israel,121190,kg,1750,1750,16744.896
C,M,2020,8,202008,India,Export,Italy,121190,kg,227255,227255,1209503.851
C,M,2020,8,202008,India,Export,Jamaica,121190,kg,1000,1000,1550.542
C,M,2020,8,202008,India,Export,Japan,121190,kg,190321,190321,800574.152
C,M,2020,8,202008,India,Export,Kazakhstan,121190,kg,300,300,2943.729
C,M,2020,8,202008,India,Export,Kenya,121190,kg,945,945,5044.358
C,M,2020,8,202008,India,Export,Dem. People's Rep. of Korea,121190,kg,100,100,906.766
C,M,2020,8,202008,India,Export,Rep. of Korea,121190,kg,82152,82152,458843.356
C,M,2020,8,202008,India,Export,Kuwait,121190,kg,52744,52744,53847.116
C,M,2020,8,202008,India,Export,Libya,121190,kg,18000.207,18000.207,32614.537
C,M,2020,8,202008,India,Export,Lithuania,121190,kg,50,50,762.214
C,M,2020,8,202008,India,Export,Malaysia,121190,kg,169114,169114,662986.914
C,M,2020,8,202008,India,Export,Maldives,121190,kg,33,33,141.512
C,M,2020,8,202008,India,Export,Mauritius,121190,kg,5436,5436,12867.63
C,M,2020,8,202008,India,Export,Mexico,121190,kg,37000,37000,126911.422
C,M,2020,8,202008,India,Export,"Other Asia, nes",121190,kg,17340,17340,43251.704
C,M,2020,8,202008,India,Export,Rep. of Moldova,121190,kg,400,400,2706.237
C,M,2020,8,202008,India,Export,Morocco,121190,kg,52990,52990,67784.264
C,M,2020,8,202008,India,Export,Oman,121190,kg,2494,2494,42792.576
C,M,2020,8,202008,India,Export,Nepal,121190,kg,84031,84031,112086.055
C,M,2020,8,202008,India,Export,Netherlands,121190,kg,33260,33260,198864.842
C,M,2020,8,202008,India,Export,Curaçao,121190,kg,10,10,28.699
C,M,2020,8,202008,India,Export,New Zealand,121190,kg,14236,14236,46619.971
C,M,2020,8,202008,India,Export,Nicaragua,121190,kg,4000,4000,3064.096
C,M,2020,8,202008,India,Export,Nigeria,121190,kg,3702,3702,30920.969
C,M,2020,8,202008,India,Export,Panama,121190,kg,625,625,6079.713
C,M,2020,8,202008,India,Export,Peru,121190,kg,2401,2401,14260.523
C,M,2020,8,202008,India,Export,Philippines,121190,kg,38210,38210,115188.13
C,M,2020,8,202008,India,Export,Poland,121190,kg,91270,91270,280206.245
C,M,2020,8,202008,India,Export,Portugal,121190,kg,1000,1000,2939.256
C,M,2020,8,202008,India,Export,Qatar,121190,kg,11635,11635,77185.599
C,M,2020,8,202008,India,Export,Romania,121190,kg,42500,42500,86000.864
C,M,2020,8,202008,India,Export,Russian Federation,121190,kg,51242,51242,61056.517
C,M,2020,8,202008,India,Export,Saudi Arabia,121190,kg,59405,59405,138316.24
C,M,2020,8,202008,India,Export,Serbia,121190,kg,3700,3700,9261.015
C,M,2020,8,202008,India,Export,Seychelles,121190,kg,57,57,498.889
C,M,2020,8,202008,India,Export,Singapore,121190,kg,3130,3130,6488.849
C,M,2020,8,202008,India,Export,Slovakia,121190,kg,339,339,15498.149
C,M,2020,8,202008,India,Export,Viet Nam,121190,kg,512600,512600,1064885.298
C,M,2020,8,202008,India,Export,Slovenia,121190,kg,100,100,148.65
C,M,2020,8,202008,India,Export,Somalia,121190,kg,1300,1300,2499.413
C,M,2020,8,202008,India,Export,South Africa,121190,kg,33895,33895,126280.341
C,M,2020,8,202008,India,Export,Spain,121190,kg,39227,39227,104072.055
C,M,2020,8,202008,India,Export,Sudan,121190,kg,275,275,287.698
C,M,2020,8,202008,India,Export,Suriname,121190,kg,13,13,161.774
C,M,2020,8,202008,India,Export,Sweden,121190,kg,24358,24358,105088.702
C,M,2020,8,202008,India,Export,Switzerland,121190,kg,295,295,3075.265
C,M,2020,8,202008,India,Export,Thailand,121190,kg,91740,91740,119433.941
C,M,2020,8,202008,India,Export,Togo,121190,kg,10,10,43.457
C,M,2020,8,202008,India,Export,Trinidad and Tobago,121190,kg,1170,1170,7623.988
C,M,2020,8,202008,India,Export,United Arab Emirates,121190,kg,342531,342531,1120541.982
C,M,2020,8,202008,India,Export,Tunisia,121190,kg,11000,11000,32111.858
C,M,2020,8,202008,India,Export,Türkiye,121190,kg,525,525,5176.281
C,M,2020,8,202008,India,Export,Uganda,121190,kg,1000,1000,9889.926
C,M,2020,8,202008,India,Export,Ukraine,121190,kg,2916,2916,13685.086
C,M,2020,8,202008,India,Export,Egypt,121190,kg,5480,5480,31749.192
C,M,2020,8,202008,India,Export,United Kingdom,121190,kg,214681,214681,1234442.761
C,M,2020,8,202008,India,Export,United Rep. of Tanzania,121190,kg,1250,1250,5585.297
C,M,2020,8,202008,India,Export,USA,121190,kg,2021675,2021675,8914249.187
C,M,2020,8,202008,India,Export,Venezuela,121190,kg,314.858,314.858,2286.749
C,M,2020,8,202008,India,Export,Yemen,121190,kg,12000,12000,8467.973
C,M,2020,8,202008,India,Export,Zambia,121190,kg,14,14,1396.843
C,M,2020,9,202009,India,Export,World,121190,kg,8966051.854,8966051.854,31449609.91
C,M,2020,9,202009,India,Export,Afghanistan,121190,kg,66735,66735,217443.77
C,M,2020,9,202009,India,Export,Algeria,121190,kg,76500,76500,93578.64
C,M,2020,9,202009,India,Export,Angola,121190,kg,37,37,163.907
C,M,2020,9,202009,India,Export,Argentina,121190,kg,15700,15700,29039.246
C,M,2020,9,202009,India,Export,Australia,121190,kg,177350,177350,983421.28
C,M,2020,9,202009,India,Export,Austria,121190,kg,48865,48865,289859.543
C,M,2020,9,202009,India,Export,Bahamas,121190,kg,10,10,21.579
C,M,2020,9,202009,India,Export,Bahrain,121190,kg,14069,14069,37461.579
C,M,2020,9,202009,India,Export,Bangladesh,121190,kg,998303,998303,824484.294
C,M,2020,9,202009,India,Export,Belgium,121190,kg,178597,178597,641659.502
C,M,2020,9,202009,India,Export,Bhutan,121190,kg,450,450,714.297
C,M,2020,9,202009,India,Export,Bolivia (Plurinational State of),121190,kg,1100,1100,13758.455
C,M,2020,9,202009,India,Export,Brazil,121190,kg,269250,269250,458139.814
C,M,2020,9,202009,India,Export,Bulgaria,121190,kg,22000,22000,83723.102
C,M,2020,9,202009,India,Export,Myanmar,121190,kg,89000,89000,184427.797
C,M,2020,9,202009,India,Export,Belarus,121190,kg,25,25,252.113
C,M,2020,9,202009,India,Export,Cambodia,121190,kg,7142,7142,23185.579
C,M,2020,9,202009,India,Export,Canada,121190,kg,73508,73508,458002.506
C,M,2020,9,202009,India,Export,Sri Lanka,121190,kg,78921,78921,219806.174
C,M,2020,9,202009,India,Export,Chile,121190,kg,13570,13570,28047.898
C,M,2020,9,202009,India,Export,China,121190,kg,667940,667940,1701857.07
C,M,2020,9,202009,India,Export,Colombia,121190,kg,59025,59025,211207.457
C,M,2020,9,202009,India,Export,Dem. Rep. of the Congo,121190,kg,35,35,172.819
C,M,2020,9,202009,India,Export,Costa Rica,121190,kg,20250,20250,54755.938
C,M,2020,9,202009,India,Export,Czechia,121190,kg,23795,23795,137201.13
C,M,2020,9,202009,India,Export,Denmark,121190,kg,10000,10000,58544.092
C,M,2020,9,202009,India,Export,Dominican Rep.,121190,kg,19050,19050,20364.189
C,M,2020,9,202009,India,Export,Ecuador,121190,kg,5000,5000,3908.754
C,M,2020,9,202009,India,Export,Ethiopia,121190,kg,3000,3000,3722.683
C,M,2020,9,202009,India,Export,France,121190,kg,124378,124378,740769.723
C,M,2020,9,202009,India,Export,Germany,121190,kg,851712,851712,4536966.553
C,M,2020,9,202009,India,Export,Ghana,121190,kg,29,29,277.936
C,M,2020,9,202009,India,Export,Greece,121190,kg,4680,4680,5453.879
C,M,2020,9,202009,India,Export,Honduras,121190,kg,8000,8000,6299.457
C,M,2020,9,202009,India,Export,"China, Hong Kong SAR",121190,kg,6817,6817,22880.173
C,M,2020,9,202009,India,Export,Hungary,121190,kg,9010,9010,50003.539
C,M,2020,9,202009,India,Export,Indonesia,121190,kg,74002,74002,74058.573
C,M,2020,9,202009,India,Export,Iran,121190,kg,45000,45000,64612.824
C,M,2020,9,202009,India,Export,Iraq,121190,kg,8895,8895,10684
C,M,2020,9,202009,India,Export,Ireland,121190,kg,18804,18804,157604.054
C,M,2020,9,202009,India,Export,Israel,121190,kg,13010,13010,48996.748
C,M,2020,9,202009,India,Export,Italy,121190,kg,280692,280692,1548244.506
C,M,2020,9,202009,India,Export,Côte d'Ivoire,121190,kg,34,34,132.832
C,M,2020,9,202009,India,Export,Jamaica,121190,kg,2,2,8.476
C,M,2020,9,202009,India,Export,Japan,121190,kg,153205,153205,518494.736
C,M,2020,9,202009,India,Export,Kazakhstan,121190,kg,12,12,77.375
C,M,2020,9,202009,India,Export,Jordan,121190,kg,2000,2000,7265.648
C,M,2020,9,202009,India,Export,Kenya,121190,kg,4373,4373,15245.607
C,M,2020,9,202009,India,Export,Rep. of Korea,121190,kg,70660,70660,350466.972
C,M,2020,9,202009,India,Export,Kuwait,121190,kg,21106,21106,79555.814
C,M,2020,9,202009,India,Export,Lebanon,121190,kg,3080,3080,2896.847
C,M,2020,9,202009,India,Export,Latvia,121190,kg,7303,7303,11221.886
C,M,2020,9,202009,India,Export,Lithuania,121190,kg,2620,2620,14711.708
C,M,2020,9,202009,India,Export,Malawi,121190,kg,46,46,128.941
C,M,2020,9,202009,India,Export,Malaysia,121190,kg,108572,108572,246255.503
C,M,2020,9,202009,India,Export,Maldives,121190,kg,61,61,93.552
C,M,2020,9,202009,India,Export,Mauritius,121190,kg,10173,10173,32934.898
C,M,2020,9,202009,India,Export,Mexico,121190,kg,134500,134500,352432.036
C,M,2020,9,202009,India,Export,"Other Asia, nes",121190,kg,77100,77100,205170.331
C,M,2020,9,202009,India,Export,Morocco,121190,kg,44935,44935,78769.87
C,M,2020,9,202009,India,Export,Mozambique,121190,kg,29,29,121.458
C,M,2020,9,202009,India,Export,Oman,121190,kg,4852,4852,16230.37
C,M,2020,9,202009,India,Export,Nepal,121190,kg,135594,135594,259563.216
C,M,2020,9,202009,India,Export,Netherlands,121190,kg,9572,9572,148831.403
C,M,2020,9,202009,India,Export,Curaçao,121190,kg,24,24,128.016
C,M,2020,9,202009,India,Export,New Zealand,121190,kg,9751,9751,42768.939
C,M,2020,9,202009,India,Export,Nicaragua,121190,kg,20,20,877.088
C,M,2020,9,202009,India,Export,Nigeria,121190,kg,5175,5175,19200.307
C,M,2020,9,202009,India,Export,Papua New Guinea,121190,kg,5,5,6.735
C,M,2020,9,202009,India,Export,Paraguay,121190,kg,2000,2000,1300.265
C,M,2020,9,202009,India,Export,Peru,121190,kg,1730,1730,25255.583
C,M,2020,9,202009,India,Export,Philippines,121190,kg,33900,33900,134379.481
C,M,2020,9,202009,India,Export,Poland,121190,kg,62630,62630,63760.457
C,M,2020,9,202009,India,Export,Portugal,121190,kg,5000,5000,5455.185
C,M,2020,9,202009,India,Export,Qatar,121190,kg,10260,10260,50076.806
C,M,2020,9,202009,India,Export,Romania,121190,kg,7631,7631,44858.93
C,M,2020,9,202009,India,Export,Russian Federation,121190,kg,74388,74388,171930.64
C,M,2020,9,202009,India,Export,Saudi Arabia,121190,kg,112725,112725,230604.679
C,M,2020,9,202009,India,Export,Sierra Leone,121190,kg,3.689,3.689,12.939
C,M,2020,9,202009,India,Export,Singapore,121190,kg,7797,7797,29753.502
C,M,2020,9,202009,India,Export,Slovakia,121190,kg,585,585,15291.73
C,M,2020,9,202009,India,Export,Viet Nam,121190,kg,277000,277000,606117.952
C,M,2020,9,202009,India,Export,Slovenia,121190,kg,35800,35800,189628.72
C,M,2020,9,202009,India,Export,Somalia,121190,kg,5320,5320,9337.802
C,M,2020,9,202009,India,Export,South Africa,121190,kg,18848,18848,55978.909
C,M,2020,9,202009,India,Export,Spain,121190,kg,108032,108032,545841.657
C,M,2020,9,202009,India,Export,Sudan,121190,kg,150,150,1137.283
C,M,2020,9,202009,India,Export,Sweden,121190,kg,69200,69200,175700.956
C,M,2020,9,202009,India,Export,Switzerland,121190,kg,328,328,1602.95
C,M,2020,9,202009,India,Export,Thailand,121190,kg,104075,104075,365466.208
C,M,2020,9,202009,India,Export,Trinidad and Tobago,121190,kg,56.726,56.726,596.444
C,M,2020,9,202009,India,Export,United Arab Emirates,121190,kg,259093,259093,506202.644
C,M,2020,9,202009,India,Export,Tunisia,121190,kg,30,30,49.252
C,M,2020,9,202009,India,Export,Türkiye,121190,kg,17000,17000,22565.025
C,M,2020,9,202009,India,Export,Ukraine,121190,kg,10391,10391,9785.238
C,M,2020,9,202009,India,Export,Egypt,121190,kg,5000,5000,4547.226
C,M,2020,9,202009,India,Export,United Kingdom,121190,kg,174035,174035,1068426.388
C,M,2020,9,202009,India,Export,United Rep. of Tanzania,121190,kg,19856,19856,40649.165
C,M,2020,9,202009,India,Export,USA,121190,kg,2331426,2331426,10574473.26
C,M,2020,9,202009,India,Export,Uruguay,121190,kg,3500,3500,17831.578
C,M,2020,9,202009,India,Export,Uzbekistan,121190,kg,17201.439,17201.439,26809.035
C,M,2020,9,202009,India,Export,Yemen,121190,kg,2000,2000,4814.278
C,M,2020,10,202010,India,Export,World,121190,kg,9699647.353,9699647.353,33980254.52
C,M,2020,10,202010,India,Export,Afghanistan,121190,kg,22000,22000,61649.294
C,M,2020,10,202010,India,Export,Algeria,121190,kg,45000,45000,25591.671
C,M,2020,10,202010,India,Export,Angola,121190,kg,50,50,388.404
C,M,2020,10,202010,India,Export,Argentina,121190,kg,36175,36175,91501.36
C,M,2020,10,202010,India,Export,Australia,121190,kg,138467,138467,711424.956
C,M,2020,10,202010,India,Export,Austria,121190,kg,20000,20000,125246.036
C,M,2020,10,202010,India,Export,Bahrain,121190,kg,13000,13000,30892.146
C,M,2020,10,202010,India,Export,Bangladesh,121190,kg,467235,467235,719983.908
C,M,2020,10,202010,India,Export,Belgium,121190,kg,153110,153110,513625.662
C,M,2020,10,202010,India,Export,Bhutan,121190,kg,22,22,105.206
C,M,2020,10,202010,India,Export,Botswana,121190,kg,295,295,2801.465
C,M,2020,10,202010,India,Export,Brazil,121190,kg,570800,570800,679090.702
C,M,2020,10,202010,India,Export,Bulgaria,121190,kg,5525,5525,29935.346
C,M,2020,10,202010,India,Export,Myanmar,121190,kg,12000,12000,36727.047
C,M,2020,10,202010,India,Export,Cambodia,121190,kg,175,175,2914.048
C,M,2020,10,202010,India,Export,Canada,121190,kg,70528,70528,470935.195
C,M,2020,10,202010,India,Export,Cayman Isds,121190,kg,15,15,864.238
C,M,2020,10,202010,India,Export,Sri Lanka,121190,kg,110215,110215,246468.873
C,M,2020,10,202010,India,Export,Chile,121190,kg,15620,15620,104258.25
C,M,2020,10,202010,India,Export,China,121190,kg,700601,700601,1456611.899
C,M,2020,10,202010,India,Export,Colombia,121190,kg,127600,127600,139046.409
C,M,2020,10,202010,India,Export,Dem. Rep. of the Congo,121190,kg,31,31,176.168
C,M,2020,10,202010,India,Export,Croatia,121190,kg,240,240,929.703
C,M,2020,10,202010,India,Export,Cyprus,121190,kg,1,1,77.564
C,M,2020,10,202010,India,Export,Czechia,121190,kg,6330,6330,47916.372
C,M,2020,10,202010,India,Export,Denmark,121190,kg,40000,40000,259344.321
C,M,2020,10,202010,India,Export,Ecuador,121190,kg,12000,12000,7878.245
C,M,2020,10,202010,India,Export,Estonia,121190,kg,500,500,1444.367
C,M,2020,10,202010,India,Export,Fiji,121190,kg,122,122,622.102
C,M,2020,10,202010,India,Export,Finland,121190,kg,15245,15245,85597.756
C,M,2020,10,202010,India,Export,France,121190,kg,92002,92002,587445.376
C,M,2020,10,202010,India,Export,Georgia,121190,kg,2650,2650,12381.212
C,M,2020,10,202010,India,Export,Germany,121190,kg,610942,610942,3295825.768
C,M,2020,10,202010,India,Export,Ghana,121190,kg,40,40,251.663
C,M,2020,10,202010,India,Export,Greece,121190,kg,14,14,88.874
C,M,2020,10,202010,India,Export,Guatemala,121190,kg,20000,20000,54748.087
C,M,2020,10,202010,India,Export,"China, Hong Kong SAR",121190,kg,2790,2790,8293.447
C,M,2020,10,202010,India,Export,Hungary,121190,kg,42450,42450,89384.725
C,M,2020,10,202010,India,Export,Indonesia,121190,kg,130970,130970,275885.186
C,M,2020,10,202010,India,Export,Iran,121190,kg,124862,124862,192255.621
C,M,2020,10,202010,India,Export,Iraq,121190,kg,4500,4500,19494.205
C,M,2020,10,202010,India,Export,Ireland,121190,kg,16000,16000,109338.514
C,M,2020,10,202010,India,Export,Israel,121190,kg,8906,8906,44022.292
C,M,2020,10,202010,India,Export,Italy,121190,kg,366990,366990,2039581.161
C,M,2020,10,202010,India,Export,Japan,121190,kg,96669,96669,589780.166
C,M,2020,10,202010,India,Export,Jordan,121190,kg,5000,5000,24343.657
C,M,2020,10,202010,India,Export,Kenya,121190,kg,222,222,894.003
C,M,2020,10,202010,India,Export,Rep. of Korea,121190,kg,53077,53077,152652.553
C,M,2020,10,202010,India,Export,Kuwait,121190,kg,25825,25825,364424.305
C,M,2020,10,202010,India,Export,Latvia,121190,kg,19043,19043,27154.336
C,M,2020,10,202010,India,Export,Luxembourg,121190,kg,10,10,47.104
C,M,2020,10,202010,India,Export,Madagascar,121190,kg,67,67,1784.509
C,M,2020,10,202010,India,Export,Malaysia,121190,kg,134267,134267,555587.719
C,M,2020,10,202010,India,Export,Maldives,121190,kg,95,95,400.285
C,M,2020,10,202010,India,Export,Mauritius,121190,kg,2216.869,2216.869,15307.509
C,M,2020,10,202010,India,Export,Mexico,121190,kg,346000,346000,859367.016
C,M,2020,10,202010,India,Export,"Other Asia, nes",121190,kg,45620,45620,86382.661
C,M,2020,10,202010,India,Export,Montserrat,121190,kg,12,12,53.569
C,M,2020,10,202010,India,Export,Morocco,121190,kg,5000,5000,11976.681
C,M,2020,10,202010,India,Export,Mozambique,121190,kg,35,35,94.29
C,M,2020,10,202010,India,Export,Oman,121190,kg,1461,1461,8776.1
C,M,2020,10,202010,India,Export,Nepal,121190,kg,99305,99305,128119.716
C,M,2020,10,202010,India,Export,Netherlands,121190,kg,13942,13942,97553.899
C,M,2020,10,202010,India,Export,New Zealand,121190,kg,9326,9326,51904.484
C,M,2020,10,202010,India,Export,Nigeria,121190,kg,10168,10168,14619.235
C,M,2020,10,202010,India,Export,Norway,121190,kg,200,200,1133.54
C,M,2020,10,202010,India,Export,Philippines,121190,kg,67584,67584,295755.233
C,M,2020,10,202010,India,Export,Poland,121190,kg,56806,56806,193448.365
C,M,2020,10,202010,India,Export,Portugal,121190,kg,350,350,1291.335
C,M,2020,10,202010,India,Export,Qatar,121190,kg,13282,13282,35285.157
C,M,2020,10,202010,India,Export,Romania,121190,kg,8075,8075,13256.91
C,M,2020,10,202010,India,Export,Russian Federation,121190,kg,39000,39000,178478.875
C,M,2020,10,202010,India,Export,Rwanda,121190,kg,10,10,44.777
C,M,2020,10,202010,India,Export,Saudi Arabia,121190,kg,22314,22314,124208.882
C,M,2020,10,202010,India,Export,Seychelles,121190,kg,13.46,13.46,58.047
C,M,2020,10,202010,India,Export,Singapore,121190,kg,9151,9151,47674.889
C,M,2020,10,202010,India,Export,Slovakia,121190,kg,300,300,17269.643
C,M,2020,10,202010,India,Export,Viet Nam,121190,kg,840195,840195,1818863.931
C,M,2020,10,202010,India,Export,Slovenia,121190,kg,45380,45380,86220.579
C,M,2020,10,202010,India,Export,Somalia,121190,kg,2050,2050,2834.034
C,M,2020,10,202010,India,Export,South Africa,121190,kg,54764,54764,94342.567
C,M,2020,10,202010,India,Export,Spain,121190,kg,101667,101667,243814.532
C,M,2020,10,202010,India,Export,Sweden,121190,kg,22000,22000,41730.781
C,M,2020,10,202010,India,Export,Switzerland,121190,kg,246.554,246.554,1661.079
C,M,2020,10,202010,India,Export,Thailand,121190,kg,186406,186406,469656.667
C,M,2020,10,202010,India,Export,Togo,121190,kg,0.186,0.186,0.653
C,M,2020,10,202010,India,Export,Trinidad and Tobago,121190,kg,4104,4104,10395.533
C,M,2020,10,202010,India,Export,United Arab Emirates,121190,kg,257832,257832,638908.527
C,M,2020,10,202010,India,Export,Türkiye,121190,kg,11700,11700,71112.212
C,M,2020,10,202010,India,Export,Uganda,121190,kg,26,26,826.688
C,M,2020,10,202010,India,Export,Ukraine,121190,kg,50,50,313.889
C,M,2020,10,202010,India,Export,Egypt,121190,kg,18010,18010,124950.507
C,M,2020,10,202010,India,Export,United Kingdom,121190,kg,168284,168284,979926.172
C,M,2020,10,202010,India,Export,United Rep. of Tanzania,121190,kg,335.284,335.284,2867.216
C,M,2020,10,202010,India,Export,USA,121190,kg,2895551,2895551,12904252.73
C,M,2020,10,202010,India,Export,Uruguay,121190,kg,500,500,4808.689
C,M,2020,10,202010,India,Export,Zambia,121190,kg,82,82,593.235
C,M,2020,11,202011,India,Export,World,121190,kg,8795025.77,8795025.77,30953366.76
C,M,2020,11,202011,India,Export,Afghanistan,121190,kg,26808,26808,127926.894
C,M,2020,11,202011,India,Export,Argentina,121190,kg,32400,32400,58682.064
C,M,2020,11,202011,India,Export,Australia,121190,kg,133767,133767,762676.414
C,M,2020,11,202011,India,Export,Austria,121190,kg,81677.945,81677.945,502085.653
C,M,2020,11,202011,India,Export,Bahamas,121190,kg,660,660,2422.279
C,M,2020,11,202011,India,Export,Bahrain,121190,kg,944,944,6305.652
C,M,2020,11,202011,India,Export,Bangladesh,121190,kg,593783,593783,1077905.398
C,M,2020,11,202011,India,Export,Belgium,121190,kg,93739,93739,318208.756
C,M,2020,11,202011,India,Export,Bhutan,121190,kg,174.933,174.933,1156.687
C,M,2020,11,202011,India,Export,Bosnia Herzegovina,121190,kg,225,225,2367.887
C,M,2020,11,202011,India,Export,Brazil,121190,kg,155275,155275,298161.98
C,M,2020,11,202011,India,Export,Brunei Darussalam,121190,kg,80,80,506.671
C,M,2020,11,202011,India,Export,Bulgaria,121190,kg,3050,3050,20419.507
C,M,2020,11,202011,India,Export,Myanmar,121190,kg,58416,58416,248707.363
C,M,2020,11,202011,India,Export,Belarus,121190,kg,100,100,1597.189
C,M,2020,11,202011,India,Export,Canada,121190,kg,71749,71749,405337.919
C,M,2020,11,202011,India,Export,Sri Lanka,121190,kg,68167,68167,116806.474
C,M,2020,11,202011,India,Export,Chile,121190,kg,3800,3800,25702.291
C,M,2020,11,202011,India,Export,China,121190,kg,1197958,1197958,2109118.354
C,M,2020,11,202011,India,Export,Colombia,121190,kg,51500,51500,144933.604
C,M,2020,11,202011,India,Export,Comoros,121190,kg,200,200,514.957
C,M,2020,11,202011,India,Export,Dem. Rep. of the Congo,121190,kg,4,4,42.037
C,M,2020,11,202011,India,Export,Croatia,121190,kg,2175,2175,9872.195
C,M,2020,11,202011,India,Export,Cyprus,121190,kg,20,20,115.549
C,M,2020,11,202011,India,Export,Czechia,121190,kg,23830,23830,148424.938
C,M,2020,11,202011,India,Export,Denmark,121190,kg,50045,50045,316671.78
C,M,2020,11,202011,India,Export,Ecuador,121190,kg,250,250,5038.348
C,M,2020,11,202011,India,Export,Fiji,121190,kg,50,50,144.773
C,M,2020,11,202011,India,Export,Finland,121190,kg,15000,15000,78931.589
C,M,2020,11,202011,India,Export,France,121190,kg,87836,87836,505247.344
C,M,2020,11,202011,India,Export,Georgia,121190,kg,15,15,120.709
C,M,2020,11,202011,India,Export,Germany,121190,kg,596101,596101,3100606.38
C,M,2020,11,202011,India,Export,Ghana,121190,kg,464,464,3748.126
C,M,2020,11,202011,India,Export,Greece,121190,kg,2150,2150,12216.934
C,M,2020,11,202011,India,Export,Guyana,121190,kg,500,500,742.228
C,M,2020,11,202011,India,Export,"China, Hong Kong SAR",121190,kg,1092,1092,9577.732
C,M,2020,11,202011,India,Export,Indonesia,121190,kg,181400,181400,203248.125
C,M,2020,11,202011,India,Export,Iran,121190,kg,77047,77047,47627.287
C,M,2020,11,202011,India,Export,Iraq,121190,kg,91570,91570,87430.956
C,M,2020,11,202011,India,Export,Ireland,121190,kg,16095,16095,110662.719
C,M,2020,11,202011,India,Export,Israel,121190,kg,10,10,117.3
C,M,2020,11,202011,India,Export,Italy,121190,kg,194787,194787,1039131.359
C,M,2020,11,202011,India,Export,Japan,121190,kg,79970,79970,468126.491
C,M,2020,11,202011,India,Export,Kazakhstan,121190,kg,43,43,221.935
C,M,2020,11,202011,India,Export,Jordan,121190,kg,1000,1000,6735.376
C,M,2020,11,202011,India,Export,Kenya,121190,kg,2895,2895,4263.527
C,M,2020,11,202011,India,Export,Dem. People's Rep. of Korea,121190,kg,60,60,415.644
C,M,2020,11,202011,India,Export,Rep. of Korea,121190,kg,113110,113110,575353.427
C,M,2020,11,202011,India,Export,Kuwait,121190,kg,9667,9667,116655.032
C,M,2020,11,202011,India,Export,Lebanon,121190,kg,22400,22400,22895.114
C,M,2020,11,202011,India,Export,Latvia,121190,kg,420,420,4478.686
C,M,2020,11,202011,India,Export,Lithuania,121190,kg,22,22,222.946
C,M,2020,11,202011,India,Export,Malaysia,121190,kg,74690,74690,391584.979
C,M,2020,11,202011,India,Export,Maldives,121190,kg,1715,1715,10696.706
C,M,2020,11,202011,India,Export,Mauritius,121190,kg,1552,1552,5247.403
C,M,2020,11,202011,India,Export,Mexico,121190,kg,116350,116350,163018.463
C,M,2020,11,202011,India,Export,"Other Asia, nes",121190,kg,7140,7140,19165.259
C,M,2020,11,202011,India,Export,Mongolia,121190,kg,0.892,0.892,3.139
C,M,2020,11,202011,India,Export,Morocco,121190,kg,15485,15485,34682.204
C,M,2020,11,202011,India,Export,Oman,121190,kg,12140,12140,105753.07
C,M,2020,11,202011,India,Export,Nepal,121190,kg,107923,107923,155072.022
C,M,2020,11,202011,India,Export,Netherlands,121190,kg,22035,22035,149780.332
C,M,2020,11,202011,India,Export,New Zealand,121190,kg,14413,14413,100972.699
C,M,2020,11,202011,India,Export,Nigeria,121190,kg,80,80,1083.458
C,M,2020,11,202011,India,Export,Pakistan,121190,kg,500,500,4858.679
C,M,2020,11,202011,India,Export,Paraguay,121190,kg,1000,1000,940.14
C,M,2020,11,202011,India,Export,Philippines,121190,kg,46562,46562,149736.435
C,M,2020,11,202011,India,Export,Poland,121190,kg,181535,181535,271626.474
C,M,2020,11,202011,India,Export,Qatar,121190,kg,7934,7934,28719.129
C,M,2020,11,202011,India,Export,Romania,121190,kg,1169,1169,13892.256
C,M,2020,11,202011,India,Export,Russian Federation,121190,kg,33500,33500,92995.377
C,M,2020,11,202011,India,Export,Saudi Arabia,121190,kg,212289,212289,308259.452
C,M,2020,11,202011,India,Export,Serbia,121190,kg,34600,34600,29139.664
